BasketballPass__QP_32_nF_5_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TEncEntropy::setEntropyCoder	3355	1830	1220	248	590	295	4	16	4	3103	1224	921	17.6893052303 %	7.39195230999 %	29.0163934426 %	0.374707259953 %	0.119225037258 %	0.655737704918 %
SyntaxElementWriter::xWriteUvlc	3313	1079	1079	18	0	0	6	0	0	3289	1079	1079	0.32900749406 %	0.543314216722 %	0.0 %	0.109669164687 %	0.181104738907 %	0.0 %
TEncSbac::codeSAOSign	3270	1962	981	6	0	0	3	0	0	3261	1962	981	0.0965717044906 %	0.183486238532 %	0.0 %	0.0482858522453 %	0.0917431192661 %	0.0 %
__gnu_cxx::stdio_sync_filebuf<char,	3252	1220	1017	6	3	0	3	0	0	3243	1217	1017	0.163964292221 %	0.184501845018 %	0.134108180599 %	0.0546547640736 %	0.0922509225092 %	0.0 %
TComTrQuant::destroyScalingList	3205	874	870	2	57	0	2	39	0	3201	778	870	1.19216003233 %	0.0624024960998 %	3.26834862385 %	0.828450191958 %	0.0624024960998 %	2.23623853211 %
std::ctype<wchar_t>::_M_initialize_ctype	3189	414	1231	8	4	38	8	0	38	3173	410	1155	1.03434009102 %	0.250862339291 %	2.55319148936 %	0.95159288374 %	0.250862339291 %	2.31003039514 %
TComReferencePictureSet::sortDeltaPOC	3052	283	1733	8	0	0	8	0	0	3036	283	1733	0.157853196527 %	0.262123197903 %	0.0 %	0.157853196527 %	0.262123197903 %	0.0 %
0x000f34a0	3047	745	400	4	17	0	2	0	0	3041	728	400	0.500954198473 %	0.131276665573 %	1.48471615721 %	0.0477099236641 %	0.0656383327863 %	0.0 %
_dl_map_object_deps	3043	704	422	34	11	2	34	0	2	2975	693	418	1.12736867354 %	1.11731843575 %	1.15452930728 %	0.863516430799 %	1.11731843575 %	0.177619893428 %
std::string::find	3016	415	411	5	3	0	5	1	0	3006	411	411	0.208224882874 %	0.165782493369 %	0.363196125908 %	0.156168662155 %	0.165782493369 %	0.121065375303 %
std::ios_base::_M_dispose_callbacks	2926	1232	924	173	0	0	6	0	0	2747	1232	924	3.40417158599 %	5.91250854409 %	0.0 %	0.118063754427 %	0.205058099795 %	0.0 %
df::program_options_lite::Option<GOPEntry>::~Option	2880	832	768	4	72	0	4	0	0	2872	760	768	1.69642857143 %	0.138888888889 %	4.5 %	0.0892857142857 %	0.138888888889 %	0.0 %
TComPicYuv::destroy	2824	612	818	19	50	23	7	10	11	2798	552	784	2.16267042783 %	0.672804532578 %	5.1048951049 %	0.658204043253 %	0.247875354108 %	1.46853146853 %
std::__basic_file<char>::xsgetn	2821	974	1071	36	188	91	10	0	0	2775	786	980	6.47348951911 %	1.27614321163 %	13.6430317848 %	0.205507603781 %	0.354484225452 %	0.0 %
intel_check_word	2789	312	108	6	16	1	6	15	0	2777	281	107	0.716734185104 %	0.21513087128 %	4.04761904762 %	0.654409473356 %	0.21513087128 %	3.57142857143 %
df::program_options_lite::setDefaults	2772	1730	692	1	885	0	1	10	0	2770	835	692	17.0581440123 %	0.036075036075 %	36.5400495458 %	0.211782826338 %	0.036075036075 %	0.412881915772 %
std::ios_base::_M_call_callbacks	2772	1232	770	8	72	0	6	2	0	2758	1158	770	1.67574361123 %	0.2886002886 %	3.5964035964 %	0.167574361123 %	0.21645021645 %	0.0999000999001 %
TEncEntropy::encodeTerminatingBit	2750	1650	825	142	127	0	3	1	0	2605	1522	825	5.14832535885 %	5.16363636364 %	5.13131313131 %	0.0765550239234 %	0.109090909091 %	0.040404040404 %
TEncSbac::codeTerminatingBit	2750	1650	825	140	179	0	2	3	0	2608	1468	825	6.10526315789 %	5.09090909091 %	7.23232323232 %	0.0956937799043 %	0.0727272727273 %	0.121212121212 %
__mpn_rshift	2712	908	528	16	0	5	7	0	0	2689	908	523	0.506268081003 %	0.589970501475 %	0.348189415042 %	0.168756027001 %	0.258112094395 %	0.0 %
TEncSbac::determineCabacInitIdx	2700	594	1550	127	0	0	62	0	0	2511	594	1550	2.62180016515 %	4.7037037037 %	0.0 %	1.27993393889 %	2.2962962963 %	0.0 %
TEncBinCABAC::encodeBinTrm	2608	845	630	5	0	0	2	0	0	2601	845	630	0.122458976243 %	0.191717791411 %	0.0 %	0.0489835904972 %	0.0766871165644 %	0.0 %
__GI_memcpy	2525	785	350	29	11	9	8	3	1	2488	771	340	1.33879781421 %	1.14851485149 %	1.76211453744 %	0.327868852459 %	0.316831683168 %	0.352422907489 %
TComPicYuv::copyToPic	2520	840	340	41	343	0	8	19	0	2471	478	340	10.3783783784 %	1.62698412698 %	29.0677966102 %	0.72972972973 %	0.31746031746 %	1.61016949153 %
df::program_options_lite::OptionSpecific&	2508	627	1140	3	1	0	3	0	0	2502	626	1140	0.093567251462 %	0.11961722488 %	0.0565930956423 %	0.0701754385965 %	0.11961722488 %	0.0 %
TComSlice::resetWpScaling	2460	10	1920	6	0	537	5	0	537	2449	10	846	12.3690205011 %	0.243902439024 %	27.8238341969 %	12.3462414579 %	0.20325203252 %	27.8238341969 %
_dl_runtime_resolve	2453	1338	1115	14	0	1	3	0	0	2436	1338	1114	0.305748063596 %	0.570729718712 %	0.0407664084794 %	0.0611496127191 %	0.122299225438 %	0.0 %
TComYuv::destroy	2451	627	741	4	32	0	2	0	0	2445	595	741	0.942655145326 %	0.16319869441 %	2.33918128655 %	0.0523697302959 %	0.0815993472052 %	0.0 %
wctob	2432	768	640	1	0	0	1	0	0	2430	768	640	0.0260416666667 %	0.0411184210526 %	0.0 %	0.0260416666667 %	0.0411184210526 %	0.0 %
std::basic_ios<char,	2400	960	480	10	5	0	2	0	0	2388	955	480	0.390625 %	0.416666666667 %	0.347222222222 %	0.0520833333333 %	0.0833333333333 %	0.0 %
initRasterToPelXY	2336	296	339	4	1	34	4	0	34	2328	295	271	1.31268933019 %	0.171232876712 %	5.51181102362 %	1.27903062942 %	0.171232876712 %	5.35433070866 %
std::num_put<char,	2281	968	830	9	2	0	4	0	0	2268	966	830	0.269673939691 %	0.394563787812 %	0.111234705228 %	0.0980632507968 %	0.175361683472 %	0.0 %
std::__basic_file<char>::fd	2272	947	758	13	272	180	6	3	1	2253	672	577	11.6922303244 %	0.572183098592 %	26.5102639296 %	0.251445813427 %	0.264084507042 %	0.234604105572 %
TComSlice::applyReferencePictureSet	2271	1012	415	52	20	0	29	4	0	2190	988	415	1.9469983775 %	2.28974020255 %	1.40154169587 %	0.892374256355 %	1.27697049758 %	0.280308339173 %
_dl_map_object	2262	501	385	23	0	3	23	0	3	2216	501	379	0.825921219822 %	1.01679929266 %	0.338600451467 %	0.825921219822 %	1.01679929266 %	0.338600451467 %
TComDataCU::~TComDataCU	2220	740	1036	1	0	0	1	0	0	2218	740	1036	0.025025025025 %	0.045045045045 %	0.0 %	0.025025025025 %	0.045045045045 %	0.0 %
__default_morecore	2192	548	548	6	0	27	3	0	0	2183	548	521	1.00364963504 %	0.273722627737 %	2.46350364964 %	0.0912408759124 %	0.136861313869 %	0.0 %
destroyROM	2183	446	441	3	28	0	3	15	0	2177	403	441	1.00977198697 %	0.137425561154 %	3.15670800451 %	0.586319218241 %	0.137425561154 %	1.69109357384 %
TComPic::getSubstreamForCtuAddr	2175	1160	435	23	0	0	4	0	0	2148	1160	435	0.610079575597 %	1.05747126437 %	0.0 %	0.106100795756 %	0.183908045977 %	0.0 %
TEncSampleAdaptiveOffset::SAOProcess	2145	245	790	49	65	15	28	2	5	2068	178	770	4.05660377358 %	2.28438228438 %	7.72946859903 %	1.10062893082 %	1.30536130536 %	0.676328502415 %
std::istreambuf_iterator<char,	2092	619	509	75	12	3	24	0	0	1993	607	506	2.7950310559 %	3.58508604207 %	1.32978723404 %	0.745341614907 %	1.14722753346 %	0.0 %
fwrite	2041	727	449	24	14	1	8	2	0	2009	711	448	1.21230960522 %	1.17589416952 %	1.27551020408 %	0.310848616724 %	0.391964723175 %	0.170068027211 %
getenv	2034	672	78	4	63	0	4	0	0	2026	609	78	2.4066091954 %	0.196656833825 %	8.4 %	0.14367816092 %	0.196656833825 %	0.0 %
TEncBinCABACCounter::encodeBinTrm	2025	810	675	161	66	0	9	1	0	1855	743	675	6.46723646724 %	7.95061728395 %	4.44444444444 %	0.2849002849 %	0.444444444444 %	0.0673400673401 %
read_int	1975	755	325	24	1	0	12	1	0	1939	753	325	0.818330605565 %	1.21518987342 %	0.0925925925926 %	0.425531914894 %	0.607594936709 %	0.0925925925926 %
TComSlice::checkThatAllRefPicsAreAvailable	1974	983	405	50	85	1	28	9	0	1896	889	404	4.04521118382 %	2.53292806484 %	6.19596541787 %	1.1005353956 %	1.41843971631 %	0.648414985591 %
std::istream&	1932	700	728	78	0	0	5	0	0	1849	700	728	2.32142857143 %	4.03726708075 %	0.0 %	0.14880952381 %	0.258799171843 %	0.0 %
index	1906	220	72	7	10	1	7	10	0	1892	200	71	0.818926296633 %	0.367261280168 %	3.76712328767 %	0.773430391265 %	0.367261280168 %	3.42465753425 %
SyntaxElementWriter::xWriteFlag	1892	1032	688	6	0	0	2	0	0	1884	1032	688	0.166112956811 %	0.317124735729 %	0.0 %	0.0553709856035 %	0.105708245243 %	0.0 %
TEncSlice::initEncSlice	1886	765	443	181	113	38	107	39	20	1598	613	385	10.7304460246 %	9.59703075292 %	12.5 %	5.36522301228 %	5.67338282078 %	4.88410596026 %
TComPicSym::initCtuTsRsAddrMaps	1800	465	730	15	0	40	6	0	32	1779	465	658	1.83639398998 %	0.833333333333 %	3.34728033473 %	1.26878130217 %	0.333333333333 %	2.67782426778 %
std::num_get<char,	1792	700	728	17	0	4	6	0	0	1769	700	724	0.652173913043 %	0.948660714286 %	0.280112044818 %	0.186335403727 %	0.334821428571 %	0.0 %
TEncBinCABAC::init	1760	1320	440	153	0	0	2	0	0	1605	1320	440	4.34659090909 %	8.69318181818 %	0.0 %	0.0568181818182 %	0.113636363636 %	0.0 %
writeAnnexB	1758	479	541	51	58	5	49	3	0	1658	418	536	4.10367170626 %	2.90102389078 %	6.17647058824 %	1.87185025198 %	2.78725824801 %	0.294117647059 %
SyntaxElementWriter::xWriteCode	1746	776	582	7	1	1	2	1	0	1737	774	581	0.289948453608 %	0.400916380298 %	0.147275405007 %	0.0966494845361 %	0.114547537228 %	0.0736377025037 %
std::ios_base::Init::Init	1712	426	619	38	25	23	36	0	20	1638	401	576	3.11933260791 %	2.21962616822 %	4.59330143541 %	2.03119332608 %	2.10280373832 %	1.91387559809 %
fileno	1701	756	189	6	370	0	3	8	0	1692	378	189	14.2101284958 %	0.352733686067 %	39.1534391534 %	0.415721844293 %	0.176366843034 %	0.846560846561 %
strlen	1693	245	2	6	6	0	6	5	0	1681	234	2	0.618556701031 %	0.354400472534 %	2.42914979757 %	0.567010309278 %	0.354400472534 %	2.02429149798 %
df::program_options_lite::Option<unsigned	1676	497	838	49	2	0	11	0	0	1616	495	838	1.69378943872 %	2.92362768496 %	0.149812734082 %	0.365327133843 %	0.656324582339 %	0.0 %
__run_exit_handlers	1652	336	274	4	38	1	4	38	0	1644	260	273	1.90097259063 %	0.242130750605 %	6.39344262295 %	1.85676392573 %	0.242130750605 %	6.22950819672 %
_dl_load_cache_lookup	1637	457	241	17	36	0	17	35	0	1603	386	241	2.26980728051 %	1.0384850336 %	5.15759312321 %	2.22698072805 %	1.0384850336 %	5.01432664756 %
TEncSampleAdaptiveOffset::destroyEncData	1633	596	291	8	15	0	6	0	0	1619	581	291	0.912698412698 %	0.489895897122 %	1.69109357384 %	0.238095238095 %	0.367421922841 %	0.0 %
TEncCavlc::codeSliceHeader	1622	509	357	136	72	1	77	0	0	1409	437	356	8.40032154341 %	8.38471023428 %	8.42956120092 %	3.09485530547 %	4.74722564735 %	0.0 %
ContextModel::buildNextStateTable	1618	389	389	2	8	8	2	8	8	1614	373	373	0.751252086811 %	0.123609394314 %	2.05655526992 %	0.751252086811 %	0.123609394314 %	2.05655526992 %
std::num_get<char,	1598	482	400	55	4	0	21	0	0	1522	478	400	2.37903225806 %	3.44180225282 %	0.453514739229 %	0.846774193548 %	1.31414267835 %	0.0 %
TEncSampleAdaptiveOffset::createEncData	1564	444	591	12	3	34	12	0	32	1540	441	525	1.88534051558 %	0.76726342711 %	3.57487922705 %	1.69295883032 %	0.76726342711 %	3.09178743961 %
__cxa_atexit	1564	408	544	4	0	25	2	0	15	1558	408	504	1.15262321145 %	0.255754475703 %	2.62605042017 %	0.675675675676 %	0.127877237852 %	1.5756302521 %
SAOOffset::~SAOOffset	1527	1527	0	6	0	0	2	0	0	1519	1527	0	0 %	0 %	0 %	0 %	0 %	0 %
std::basic_stringbuf<char,	1520	608	456	16	0	0	10	0	0	1494	608	456	0.61919504644 %	1.05263157895 %	0.0 %	0.386996904025 %	0.657894736842 %	0.0 %
_dl_important_hwcaps	1520	216	162	21	0	3	21	0	3	1478	216	156	1.26448893572 %	1.38157894737 %	0.793650793651 %	1.26448893572 %	1.38157894737 %	0.793650793651 %
TComReferencePictureSet::getDeltaPOC	1512	1512	0	1	4	0	0	2	0	1511	1506	0	0 %	0 %	0 %	0 %	0 %	0 %
__x86.get_pc_thunk.cx	1480	1480	0	5	0	0	5	0	0	1470	1480	0	0 %	0 %	0 %	0 %	0 %	0 %
_IO_padn	1480	440	360	23	0	1	10	0	1	1447	440	358	1.05263157895 %	1.55405405405 %	0.125 %	0.482456140351 %	0.675675675676 %	0.125 %
std::basic_string<char,	1463	539	616	1	0	0	1	0	0	1461	539	616	0.0381970970206 %	0.0683526999316 %	0.0 %	0.0381970970206 %	0.0683526999316 %	0.0 %
putchar	1450	500	375	30	28	5	15	0	0	1405	472	370	2.70967741935 %	2.06896551724 %	3.77142857143 %	0.645161290323 %	1.03448275862 %	0.0 %
TEncCavlc::codeShortTermRefPicSet	1429	267	682	8	21	0	8	0	0	1413	246	682	1.21951219512 %	0.559832050385 %	2.21285563751 %	0.336417157275 %	0.559832050385 %	0.0 %
__mpn_lshift	1394	563	298	22	0	1	9	0	0	1363	563	297	1.0199556541 %	1.57819225251 %	0.116144018583 %	0.39911308204 %	0.6456241033 %	0.0 %
_dl_sysinfo_int80	1379	689	0	13	0	0	3	0	0	1363	689	0	0 %	0 %	0 %	0 %	0 %	0 %
__GI_memcmp	1377	461	147	7	1	0	7	1	0	1363	459	147	0.403022670025 %	0.508351488744 %	0.164473684211 %	0.403022670025 %	0.508351488744 %	0.164473684211 %
TComSlice::TComSlice	1350	30	840	41	0	102	39	0	102	1270	30	636	6.44144144144 %	3.03703703704 %	11.724137931 %	6.35135135135 %	2.88888888889 %	11.724137931 %
initRasterToZscan	1310	263	260	1	0	32	1	0	32	1308	263	196	1.80032733224 %	0.0763358778626 %	6.11854684512 %	1.80032733224 %	0.0763358778626 %	6.11854684512 %
df::program_options_lite::OptionSpecific&	1284	362	394	13	11	6	12	0	6	1259	351	382	1.47058823529 %	1.01246105919 %	2.24867724868 %	0.882352941176 %	0.934579439252 %	0.793650793651 %
dl_main	1282	322	258	68	54	23	68	25	19	1146	243	216	7.7873254565 %	5.30421216849 %	13.275862069 %	6.01503759398 %	5.30421216849 %	7.58620689655 %
_dl_new_object	1263	260	302	17	7	47	17	7	47	1229	246	208	3.8904109589 %	1.34600158353 %	9.60854092527 %	3.8904109589 %	1.34600158353 %	9.60854092527 %
TComSlice::setRefPicList	1258	258	354	81	35	37	42	0	9	1135	223	308	8.18181818182 %	6.43879173291 %	11.7647058824 %	2.72727272727 %	3.3386327504 %	1.47058823529 %
__mpn_extract_double	1252	390	351	23	0	1	10	0	0	1219	390	350	1.20421475163 %	1.83706070288 %	0.134952766532 %	0.501756146513 %	0.798722044728 %	0.0 %
0x001366ab	1232	1232	0	0	0	0	0	0	0	1232	1232	0	0 %	0 %	0 %	0 %	0 %	0 %
wctype_l	1230	217	382	3	4	0	3	0	0	1224	213	382	0.382722799344 %	0.243902439024 %	0.667779632721 %	0.164024056862 %	0.243902439024 %	0.0 %
std::locale::_Impl::_Impl	1226	179	638	84	47	53	84	1	52	1058	131	533	9.00636319139 %	6.8515497553 %	12.2399020808 %	6.7058247675 %	6.8515497553 %	6.48714810282 %
ProfileTierLevel::ProfileTierLevel	1218	63	357	4	0	30	2	0	28	1212	63	299	2.0757020757 %	0.328407224959 %	7.14285714286 %	1.8315018315 %	0.164203612479 %	6.66666666667 %
std::string::_M_replace_safe	1208	1072	1064	10	2	124	10	2	63	1188	1068	877	4.06698564593 %	0.827814569536 %	5.89887640449 %	2.24282296651 %	0.827814569536 %	3.04307116105 %
TEncSearch::init	1207	283	342	21	1	18	21	0	9	1165	282	315	2.18340611354 %	1.73985086993 %	3.04 %	1.63755458515 %	1.73985086993 %	1.44 %
TEncSbac::setSlice	1180	885	295	5	0	140	4	0	5	1171	885	150	6.14406779661 %	0.423728813559 %	11.8644067797 %	0.381355932203 %	0.338983050847 %	0.423728813559 %
__libc_memalign	1155	308	292	3	2	5	3	0	1	1149	306	286	0.569800569801 %	0.25974025974 %	1.16666666667 %	0.22792022792 %	0.25974025974 %	0.166666666667 %
std::ctype<char>::_M_widen_init	1155	81	334	7	3	8	5	0	0	1143	78	326	1.14649681529 %	0.606060606061 %	2.65060240964 %	0.31847133758 %	0.4329004329 %	0.0 %
TEncTop::create	1145	485	423	11	23	7	11	0	0	1123	462	416	1.99707744764 %	0.960698689956 %	3.30396475771 %	0.535801266439 %	0.960698689956 %	0.0 %
df::program_options_lite::OptionSpecific&	1132	328	452	7	11	2	7	0	2	1118	317	448	1.0460251046 %	0.618374558304 %	1.66666666667 %	0.470711297071 %	0.618374558304 %	0.25641025641 %
fflush	1113	378	273	32	8	0	12	3	0	1069	367	273	2.26757369615 %	2.87511230907 %	1.22887864823 %	0.850340136054 %	1.0781671159 %	0.460829493088 %
std::string::swap	1106	632	237	7	1	0	6	0	0	1093	631	237	0.405063291139 %	0.632911392405 %	0.115074798619 %	0.303797468354 %	0.542495479204 %	0.0 %
df::program_options_lite::Option<unsigned	1095	292	288	4	28	0	4	0	0	1087	264	288	1.91044776119 %	0.365296803653 %	4.8275862069 %	0.238805970149 %	0.365296803653 %	0.0 %
EnvVar::EnvVar	1085	310	404	20	5	0	20	0	0	1045	305	404	1.38966092273 %	1.84331797235 %	0.700280112045 %	1.11172873819 %	1.84331797235 %	0.0 %
TComPic::compressMotion	1070	455	300	7	20	0	5	0	0	1058	435	300	1.47945205479 %	0.654205607477 %	2.64900662252 %	0.27397260274 %	0.467289719626 %	0.0 %
open_verify	1061	268	195	12	7	0	12	7	0	1037	254	195	1.2467191601 %	1.13100848256 %	1.51187904968 %	1.2467191601 %	1.13100848256 %	1.51187904968 %
TComDataCU::~TComDataCU	1036	296	296	1	0	0	1	0	0	1034	296	296	0.0614250614251 %	0.0965250965251 %	0.0 %	0.0614250614251 %	0.0965250965251 %	0.0 %
mmap	1035	523	208	11	0	5	6	0	3	1018	523	200	0.906002265006 %	1.06280193237 %	0.683994528044 %	0.509626274066 %	0.579710144928 %	0.410396716826 %
TComScalingList::init	1023	174	234	2	2	9	2	0	6	1019	172	219	0.908455625437 %	0.19550342131 %	2.69607843137 %	0.559049615653 %	0.19550342131 %	1.47058823529 %
std::istreambuf_iterator<char,	992	372	186	4	0	0	1	0	0	987	372	186	0.258064516129 %	0.403225806452 %	0.0 %	0.0645161290323 %	0.100806451613 %	0.0 %
__read_nocancel	970	582	194	0	0	0	0	0	0	970	582	194	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
confirmPara	960	288	192	1	0	0	1	0	0	958	288	192	0.0694444444444 %	0.104166666667 %	0.0 %	0.0694444444444 %	0.104166666667 %	0.0 %
TEncCu::create	953	339	463	20	14	19	20	0	2	913	325	442	3.01994301994 %	2.09863588667 %	4.11471321696 %	1.25356125356 %	2.09863588667 %	0.249376558603 %
__write_nocancel	950	570	190	0	0	0	0	0	0	950	570	190	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
TEncTop::selectReferencePictureSet	922	365	87	25	61	7	15	54	6	882	250	74	6.76855895197 %	2.7114967462 %	15.0442477876 %	5.45851528384 %	1.62689804772 %	13.2743362832 %
std::string::push_back	918	351	243	10	0	0	3	0	0	905	351	243	0.661375661376 %	1.08932461874 %	0.0 %	0.198412698413 %	0.326797385621 %	0.0 %
TComReferencePictureSet::setUsed	915	732	183	1	0	0	1	0	0	913	732	183	0.0546448087432 %	0.109289617486 %	0.0 %	0.0546448087432 %	0.109289617486 %	0.0 %
TComReferencePictureSet::setDeltaPOC	915	732	183	0	0	0	0	0	0	915	732	183	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
std::basic_stringbuf<char,	912	456	0	2	0	0	2	0	0	908	456	0	0 %	0 %	0 %	0 %	0 %	0 %
__writev_nocancel	910	546	182	2	0	0	2	0	0	906	546	182	0.1221001221 %	0.21978021978 %	0.0 %	0.1221001221 %	0.21978021978 %	0.0 %
std::ostream::operator<<	901	347	347	38	3	0	3	0	0	860	344	347	2.57053291536 %	4.21753607103 %	0.432276657061 %	0.188087774295 %	0.332963374029 %	0.0 %
_dl_mcount_wrapper_check	896	384	128	2	0	0	2	0	0	892	384	128	0.142045454545 %	0.223214285714 %	0.0 %	0.142045454545 %	0.223214285714 %	0.0 %
TComReferencePictureSet::getUsed	884	884	0	6	7	0	3	4	0	875	873	0	0 %	0 %	0 %	0 %	0 %	0 %
std::ios_base::Init::~Init	882	216	166	5	11	0	5	9	0	872	196	166	1.26582278481 %	0.566893424036 %	2.87958115183 %	1.10759493671 %	0.566893424036 %	2.35602094241 %
strsep	848	270	7	2	0	0	2	0	0	844	270	7	0.177777777778 %	0.235849056604 %	0.0 %	0.177777777778 %	0.235849056604 %	0.0 %
TComSlice::sortPicList	847	301	176	12	64	19	10	4	1	825	233	156	7.1752265861 %	1.41676505313 %	17.4004192872 %	1.1329305136 %	1.18063754427 %	1.04821802935 %
bcmp	833	302	76	11	15	0	9	13	0	813	274	76	2.14698596201 %	1.32052821128 %	3.96825396825 %	1.8166804294 %	1.08043217287 %	3.43915343915 %
df::program_options_lite::Option<SMultiValueInput<int>	810	206	208	4	29	0	4	0	0	802	177	208	2.69607843137 %	0.493827160494 %	7.00483091787 %	0.326797385621 %	0.493827160494 %	0.0 %
TEncTop::destroy	801	357	175	6	29	1	6	6	0	789	322	174	2.70067516879 %	0.749063670412 %	5.63909774436 %	0.900225056264 %	0.749063670412 %	1.12781954887 %
memcpy	800	294	154	6	2	17	6	0	17	788	292	120	2.00320512821 %	0.75 %	4.24107142857 %	1.84294871795 %	0.75 %	3.79464285714 %
memset	795	136	367	7	2	41	5	0	41	783	134	285	3.85208012327 %	0.880503144654 %	8.54870775348 %	3.54391371341 %	0.62893081761 %	8.15109343936 %
__mpn_cmp	774	344	86	13	0	0	7	0	0	754	344	86	1.07973421927 %	1.67958656331 %	0.0 %	0.581395348837 %	0.904392764858 %	0.0 %
TComScalingList::destroy	774	171	159	1	10	0	1	9	0	772	152	159	0.996376811594 %	0.129198966408 %	3.0303030303 %	0.905797101449 %	0.129198966408 %	2.72727272727 %
std::basic_istream<char,	773	315	202	47	10	0	17	0	0	709	305	202	4.41860465116 %	6.08020698577 %	1.93423597679 %	1.31782945736 %	2.19922380336 %	0.0 %
__gconv_btwoc_ascii	768	256	0	1	0	0	1	0	0	766	256	0	0 %	0 %	0 %	0 %	0 %	0 %
std::istream&	759	275	286	19	1	0	4	0	0	736	274	286	1.51515151515 %	2.50329380764 %	0.17825311943 %	0.30303030303 %	0.527009222661 %	0.0 %
TComPic::create	755	325	380	19	55	19	19	6	0	717	264	361	6.3698630137 %	2.51655629139 %	10.4964539007 %	1.71232876712 %	2.51655629139 %	0.851063829787 %
TEncCu::destroy	718	281	212	11	10	0	11	2	0	696	269	212	1.73410404624 %	1.53203342618 %	2.02839756592 %	1.07349298101 %	1.53203342618 %	0.405679513185 %
TEncSlice::setUpLambda	715	225	205	35	15	19	21	4	3	659	206	183	6.02620087336 %	4.8951048951 %	7.90697674419 %	2.44541484716 %	2.93706293706 %	1.62790697674 %
TAppEncCfg::xPrintParameter	690	197	344	56	6	0	54	0	0	580	191	344	5.03655564582 %	8.11594202899 %	1.10905730129 %	4.38667749797 %	7.82608695652 %	0.0 %
operator>>	664	182	286	22	1	0	8	0	0	634	181	286	2.03180212014 %	3.31325301205 %	0.213675213675 %	0.706713780919 %	1.20481927711 %	0.0 %
_dl_sort_fini	662	212	107	6	8	0	6	8	0	650	196	107	1.42711518858 %	0.906344410876 %	2.5078369906 %	1.42711518858 %	0.906344410876 %	2.5078369906 %
std::_List_base<AccessUnit,	652	242	193	23	24	14	18	4	0	611	214	179	5.61177552898 %	3.52760736196 %	8.73563218391 %	2.02391904324 %	2.76073619632 %	0.919540229885 %
std::vector<unsigned	648	188	149	22	6	0	14	0	0	612	182	149	2.84263959391 %	3.3950617284 %	1.78041543027 %	1.42131979695 %	2.16049382716 %	0.0 %
puts	630	217	161	14	7	0	14	0	0	602	210	161	2.08333333333 %	2.22222222222 %	1.85185185185 %	1.38888888889 %	2.22222222222 %	0.0 %
df::program_options_lite::parseGNU	630	160	230	11	5	0	10	0	0	609	155	230	1.56862745098 %	1.74603174603 %	1.28205128205 %	0.980392156863 %	1.5873015873 %	0.0 %
df::program_options_lite::Option<int>::setDefault	625	500	125	0	34	17	0	0	10	625	466	98	4.08 %	0.0 %	8.16 %	0.8 %	0.0 %	1.6 %
TComYuv::~TComYuv	623	198	254	2	0	0	1	0	0	620	198	254	0.186046511628 %	0.321027287319 %	0.0 %	0.093023255814 %	0.16051364366 %	0.0 %
TComPicYuv::TComPicYuv	612	68	442	14	0	28	4	0	21	594	68	393	3.74331550802 %	2.28758169935 %	5.49019607843 %	2.22816399287 %	0.653594771242 %	4.11764705882 %
_dl_catch_error	611	156	299	4	0	6	4	0	6	603	156	287	0.93808630394 %	0.654664484452 %	1.31868131868 %	0.93808630394 %	0.654664484452 %	1.31868131868 %
TAppEncTop::encode	607	185	281	52	65	24	39	12	0	516	108	257	13.1407269338 %	8.56672158155 %	19.0987124464 %	4.75302889096 %	6.42504118616 %	2.57510729614 %
df::program_options_lite::Option<GOPEntry>::parse	604	176	304	44	3	0	13	0	0	547	173	304	4.33579335793 %	7.28476821192 %	0.625 %	1.19926199262 %	2.15231788079 %	0.0 %
_dl_start	604	155	87	16	23	19	16	21	18	572	111	50	6.85579196217 %	2.64900662252 %	17.3553719008 %	6.5011820331 %	2.64900662252 %	16.1157024793 %
std::vector<unsigned	600	184	136	43	7	0	12	1	0	545	176	136	5.4347826087 %	7.16666666667 %	2.1875 %	1.41304347826 %	2.0 %	0.3125 %
std::num_get<char,	598	214	258	41	7	0	8	0	0	549	207	258	4.48598130841 %	6.85618729097 %	1.48305084746 %	0.747663551402 %	1.33779264214 %	0.0 %
TComRdCost::setLambda	590	240	185	40	10	18	22	3	2	528	227	165	6.69950738916 %	6.77966101695 %	6.58823529412 %	2.66009852217 %	3.72881355932 %	1.17647058824 %
TEncCavlc::codeProfileTier	578	94	272	6	5	0	6	4	0	566	85	272	1.16525423729 %	1.03806228374 %	1.36612021858 %	1.0593220339 %	1.03806228374 %	1.09289617486 %
TComYuv::TComYuv	570	114	285	2	0	27	1	0	27	567	114	231	2.99277605779 %	0.350877192982 %	6.76691729323 %	2.88957688338 %	0.175438596491 %	6.76691729323 %
