BasketballPass__QP_32_nF_8_MSizeL1_8192_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComSlice::resetWpScaling	3936	16	3072	8	0	858	7	0	751	3921	16	1463	12.3291571754 %	0.20325203252 %	27.7849740933 %	10.791571754 %	0.177845528455 %	24.3199481865 %
SyntaxElementWriter::xWriteUvlc	3901	1274	1274	27	0	0	9	0	0	3865	1274	1274	0.418669561172 %	0.69213022302 %	0.0 %	0.139556520391 %	0.23071007434 %	0.0 %
TComReferencePictureSet::TComReferencePictureSet	3828	165	2178	23	0	191	19	0	176	3786	165	1811	3.46783341436 %	0.600835945664 %	8.15194195476 %	3.15994166262 %	0.496342737722 %	7.5117370892 %
_IO_file_write@@GLIBC_2.1	3783	1164	776	34	0	11	13	0	0	3736	1164	765	0.786300891141 %	0.898757599789 %	0.567010309278 %	0.227153590774 %	0.343642611684 %	0.0 %
__new_exitfn	3624	752	759	8	16	13	5	1	2	3611	735	744	0.720545277507 %	0.220750551876 %	1.91925876903 %	0.155793573515 %	0.137969094923 %	0.198544010589 %
std::__basic_file<char>::fd	3592	1497	1198	15	438	290	8	5	2	3569	1054	906	11.8180372197 %	0.417594654788 %	27.012987013 %	0.238587561635 %	0.22271714922 %	0.25974025974 %
__mpn_rshift	3588	1198	698	22	0	9	9	0	1	3557	1198	688	0.565280816922 %	0.613154960981 %	0.474683544304 %	0.18234865062 %	0.250836120401 %	0.0527426160338 %
std::num_get<char,	3556	1538	1346	5	23	0	4	0	0	3547	1515	1346	0.434782608696 %	0.140607424072 %	0.797503467406 %	0.0621118012422 %	0.112485939258 %	0.0 %
TComPic::getSubstreamForCtuAddr	3480	1856	696	27	119	0	10	0	0	3443	1737	696	2.42042440318 %	0.775862068966 %	4.66300940439 %	0.165782493369 %	0.287356321839 %	0.0 %
TComDataCU::~TComDataCU	3480	1160	1624	1	31	0	1	0	0	3478	1129	1624	0.510855683269 %	0.0287356321839 %	1.11350574713 %	0.0159642401022 %	0.0287356321839 %	0.0 %
0x000ca760	3436	1427	287	6	1	0	1	0	0	3429	1426	287	0.135922330097 %	0.174621653085 %	0.0583430571762 %	0.0194174757282 %	0.0291036088475 %	0.0 %
TEncSampleAdaptiveOffset::SAOProcess	3432	392	1264	79	123	36	51	9	4	3302	260	1224	4.67767295597 %	2.30186480186 %	9.60144927536 %	1.25786163522 %	1.48601398601 %	0.785024154589 %
____strtod_l_internal	3399	840	685	162	40	44	63	6	6	3174	794	635	4.99593826158 %	4.76610767873 %	5.50819672131 %	1.52315190902 %	1.85348631951 %	0.786885245902 %
__gnu_cxx::stdio_sync_filebuf<char,	3252	1220	1017	6	4	0	3	0	0	3243	1216	1017	0.182182546912 %	0.184501845018 %	0.178810907465 %	0.0546547640736 %	0.0922509225092 %	0.0 %
TEncSbac::codeSAOSign	3250	1950	975	7	0	0	4	0	0	3239	1950	975	0.113360323887 %	0.215384615385 %	0.0 %	0.0647773279352 %	0.123076923077 %	0.0 %
TComSlice::sortPicList	3247	1257	570	19	182	43	17	23	5	3211	1052	522	4.80882932598 %	0.58515552818 %	12.315270936 %	0.886874260938 %	0.523560209424 %	1.53256704981 %
TEncBinCABACCounter::encodeBinTrm	3240	1296	1080	276	150	0	13	2	0	2951	1144	1080	7.58547008547 %	8.51851851852 %	6.31313131313 %	0.267094017094 %	0.401234567901 %	0.0841750841751 %
TComTrQuant::destroyScalingList	3205	874	870	2	59	0	2	4	0	3201	811	870	1.23257223682 %	0.0624024960998 %	3.38302752294 %	0.121236613457 %	0.0624024960998 %	0.229357798165 %
__GI_memcpy	3192	992	442	35	16	15	11	3	1	3146	973	426	1.42671854734 %	1.09649122807 %	2.16178521618 %	0.324254215305 %	0.344611528822 %	0.278940027894 %
std::ctype<wchar_t>::_M_initialize_ctype	3189	414	1231	8	5	38	8	0	38	3173	409	1155	1.05502689284 %	0.250862339291 %	2.61398176292 %	0.95159288374 %	0.250862339291 %	2.31003039514 %
TEncSlice::initEncSlice	3086	1239	712	292	187	65	157	50	25	2637	1002	622	10.8000794123 %	9.46208684381 %	12.916453101 %	4.60591621997 %	5.0874918989 %	3.84418247053 %
TComReferencePictureSet::sortDeltaPOC	3052	283	1733	8	0	0	8	0	0	3036	283	1733	0.157853196527 %	0.262123197903 %	0.0 %	0.157853196527 %	0.262123197903 %	0.0 %
0x000f34a0	3047	745	400	4	39	0	2	0	0	3041	706	400	1.02576335878 %	0.131276665573 %	3.40611353712 %	0.0477099236641 %	0.0656383327863 %	0.0 %
_dl_map_object_deps	3043	704	422	34	34	3	34	0	2	2975	670	417	1.70304629408 %	1.11731843575 %	3.28596802842 %	0.863516430799 %	1.11731843575 %	0.177619893428 %
std::string::find	3016	415	411	5	3	0	5	1	0	3006	411	411	0.208224882874 %	0.165782493369 %	0.363196125908 %	0.156168662155 %	0.165782493369 %	0.121065375303 %
std::ios_base::_M_dispose_callbacks	2945	1240	930	175	0	0	8	0	0	2762	1240	930	3.42130987292 %	5.94227504244 %	0.0 %	0.156402737048 %	0.271646859083 %	0.0 %
df::program_options_lite::Option<GOPEntry>::~Option	2880	832	768	4	73	0	4	0	0	2872	759	768	1.71875 %	0.138888888889 %	4.5625 %	0.0892857142857 %	0.138888888889 %	0.0 %
TComPicSym::initCtuTsRsAddrMaps	2880	744	1168	24	0	66	12	0	53	2844	744	1049	1.87813021703 %	0.833333333333 %	3.45188284519 %	1.35642737896 %	0.416666666667 %	2.7719665272 %
TEncBinCABAC::init	2816	2112	704	243	0	0	3	0	0	2570	2112	704	4.31463068182 %	8.62926136364 %	0.0 %	0.0532670454545 %	0.106534090909 %	0.0 %
std::ios_base::_M_call_callbacks	2790	1240	775	10	46	0	8	2	0	2772	1192	775	1.16545265349 %	0.358422939068 %	2.28287841191 %	0.208116545265 %	0.286738351254 %	0.0992555831266 %
intel_check_word	2789	312	108	6	16	1	6	15	0	2777	281	107	0.716734185104 %	0.21513087128 %	4.04761904762 %	0.654409473356 %	0.21513087128 %	3.57142857143 %
df::program_options_lite::setDefaults	2772	1730	692	1	889	0	1	10	0	2770	831	692	17.1351559492 %	0.036075036075 %	36.7052023121 %	0.211782826338 %	0.036075036075 %	0.412881915772 %
fileno	2691	1196	299	7	593	0	4	18	0	2680	585	299	14.3334925944 %	0.260126347083 %	39.6655518395 %	0.525561395127 %	0.148643626904 %	1.20401337793 %
TEncCavlc::codeSliceHeader	2680	837	585	222	113	2	129	4	0	2329	720	583	8.21550463189 %	8.28358208955 %	8.08720112518 %	3.24232081911 %	4.81343283582 %	0.28129395218 %
read_int	2593	992	427	33	1	0	18	1	0	2542	990	427	0.847457627119 %	1.27265715388 %	0.0704721634954 %	0.473579262213 %	0.694176629387 %	0.0704721634954 %
_dl_sysinfo_int80	2553	1276	0	19	0	0	6	0	0	2528	1276	0	0 %	0 %	0 %	0 %	0 %	0 %
df::program_options_lite::OptionSpecific&	2508	627	1140	3	2	0	3	0	0	2502	625	1140	0.116959064327 %	0.11961722488 %	0.113186191285 %	0.0701754385965 %	0.11961722488 %	0.0 %
_dl_runtime_resolve	2464	1344	1120	14	3	3	3	0	1	2447	1341	1116	0.405844155844 %	0.568181818182 %	0.243506493506 %	0.0811688311688 %	0.121753246753 %	0.0405844155844 %
TComYuv::destroy	2451	627	741	4	32	0	2	0	0	2445	595	741	0.942655145326 %	0.16319869441 %	2.33918128655 %	0.0523697302959 %	0.0815993472052 %	0.0 %
writeAnnexB	2439	665	757	76	107	14	75	8	0	2288	550	743	5.10230510231 %	3.11603116031 %	8.50914205345 %	2.1497021497 %	3.07503075031 %	0.56258790436 %
wctob	2432	768	640	1	0	0	1	0	0	2430	768	640	0.0260416666667 %	0.0411184210526 %	0.0 %	0.0260416666667 %	0.0411184210526 %	0.0 %
TComSlice::setRefPicList	2428	495	678	138	62	61	93	0	13	2197	433	604	7.24798667037 %	5.68369028007 %	10.4859335038 %	2.94362677034 %	3.83031301483 %	1.10826939471 %
__x86.get_pc_thunk.cx	2368	2368	0	8	0	0	8	0	0	2352	2368	0	0 %	0 %	0 %	0 %	0 %	0 %
std::basic_ios<char,	2340	936	468	10	6	0	2	0	0	2328	930	468	0.42735042735 %	0.42735042735 %	0.42735042735 %	0.0534188034188 %	0.0854700854701 %	0.0 %
initRasterToPelXY	2336	296	339	4	1	34	4	0	34	2328	295	271	1.31268933019 %	0.171232876712 %	5.51181102362 %	1.27903062942 %	0.171232876712 %	5.35433070866 %
std::num_put<char,	2281	968	830	9	53	0	4	0	0	2268	915	830	1.51998038735 %	0.394563787812 %	2.94771968854 %	0.0980632507968 %	0.175361683472 %	0.0 %
_dl_map_object	2262	501	385	23	15	3	23	0	3	2216	486	379	1.30241423126 %	1.01679929266 %	2.0316027088 %	0.825921219822 %	1.01679929266 %	0.338600451467 %
TComReferencePictureSet::getDeltaPOC	2232	2232	0	1	9	0	0	3	0	2231	2220	0	0 %	0 %	0 %	0 %	0 %	0 %
SyntaxElementWriter::xWriteFlag	2222	1212	808	9	0	0	4	0	0	2209	1212	808	0.21216407355 %	0.40504050405 %	0.0 %	0.0942951438001 %	0.1800180018 %	0.0 %
SAOOffset::~SAOOffset	2208	2208	0	9	0	0	3	0	0	2196	2208	0	0 %	0 %	0 %	0 %	0 %	0 %
destroyROM	2183	446	441	3	28	0	3	19	0	2177	399	441	1.00977198697 %	0.137425561154 %	3.15670800451 %	0.71661237785 %	0.137425561154 %	2.1420518602 %
TComSlice::TComSlice	2160	48	1344	62	0	162	58	0	141	2040	48	1041	6.30630630631 %	2.87037037037 %	11.6379310345 %	5.60247747748 %	2.68518518519 %	10.1293103448 %
std::istreambuf_iterator<char,	2092	619	509	75	32	4	24	0	0	1993	587	505	3.44720496894 %	3.58508604207 %	3.1914893617 %	0.745341614907 %	1.14722753346 %	0.0 %
fwrite	2041	727	449	24	16	2	8	2	0	2009	709	447	1.30556419024 %	1.17589416952 %	1.5306122449 %	0.310848616724 %	0.391964723175 %	0.170068027211 %
getenv	2034	672	78	4	101	0	4	1	0	2026	570	78	3.77155172414 %	0.196656833825 %	13.4666666667 %	0.179597701149 %	0.196656833825 %	0.133333333333 %
putchar	1972	680	510	46	44	8	20	0	0	1906	636	502	3.09930423782 %	2.33265720081 %	4.36974789916 %	0.632511068944 %	1.01419878296 %	0.0 %
index	1906	220	72	7	10	0	7	10	0	1892	200	72	0.773430391265 %	0.367261280168 %	3.42465753425 %	0.773430391265 %	0.367261280168 %	3.42465753425 %
TEncSbac::setSlice	1888	1416	472	8	0	224	5	0	1	1875	1416	247	6.14406779661 %	0.423728813559 %	11.8644067797 %	0.158898305085 %	0.264830508475 %	0.0529661016949 %
SyntaxElementWriter::xWriteCode	1854	824	618	10	2	1	4	1	0	1840	821	617	0.394417475728 %	0.539374325782 %	0.208044382802 %	0.151699029126 %	0.215749730313 %	0.0693481276006 %
_IO_padn	1813	539	441	34	0	1	14	0	1	1765	539	439	1.25313283208 %	1.87534473249 %	0.102040816327 %	0.537056928034 %	0.772200772201 %	0.102040816327 %
std::istream&	1794	650	676	73	2	0	5	0	0	1716	648	676	2.40384615385 %	4.06911928651 %	0.150829562594 %	0.160256410256 %	0.278706800446 %	0.0 %
__mpn_lshift	1730	695	370	28	0	2	11	0	0	1691	695	368	1.07334525939 %	1.61849710983 %	0.18779342723 %	0.393559928444 %	0.635838150289 %	0.0 %
TComPic::compressMotion	1712	728	480	12	44	2	10	0	0	1690	684	478	1.98630136986 %	0.700934579439 %	3.80794701987 %	0.342465753425 %	0.584112149533 %	0.0 %
std::ios_base::Init::Init	1712	426	619	38	34	24	36	0	20	1638	392	575	3.48204570185 %	2.21962616822 %	5.55023923445 %	2.03119332608 %	2.10280373832 %	1.91387559809 %
strlen	1693	244	2	6	7	0	6	5	0	1681	232	2	0.670448684889 %	0.354400472534 %	2.84552845528 %	0.567302733368 %	0.354400472534 %	2.0325203252 %
df::program_options_lite::Option<unsigned	1676	497	838	49	9	0	11	0	0	1616	488	838	1.92627034208 %	2.92362768496 %	0.674157303371 %	0.365327133843 %	0.656324582339 %	0.0 %
std::num_get<char,	1664	650	676	11	17	15	6	0	0	1647	633	661	1.4381270903 %	0.661057692308 %	2.41327300151 %	0.200668896321 %	0.360576923077 %	0.0 %
__run_exit_handlers	1652	336	274	4	39	1	4	38	0	1644	259	273	1.94518125553 %	0.242130750605 %	6.55737704918 %	1.85676392573 %	0.242130750605 %	6.22950819672 %
_dl_load_cache_lookup	1637	457	241	17	39	0	17	35	0	1603	383	241	2.3982869379 %	1.0384850336 %	5.58739255014 %	2.22698072805 %	1.0384850336 %	5.01432664756 %
__mpn_extract_double	1636	510	459	32	0	2	13	0	0	1591	510	457	1.30518234165 %	1.95599022005 %	0.206398348813 %	0.499040307102 %	0.794621026895 %	0.0 %
TEncSampleAdaptiveOffset::destroyEncData	1633	596	291	8	15	0	6	3	0	1619	578	291	0.912698412698 %	0.489895897122 %	1.69109357384 %	0.357142857143 %	0.367421922841 %	0.338218714769 %
TComDataCU::~TComDataCU	1624	464	464	1	0	0	1	0	0	1622	464	464	0.0391849529781 %	0.0615763546798 %	0.0 %	0.0391849529781 %	0.0615763546798 %	0.0 %
ContextModel::buildNextStateTable	1618	389	389	2	8	8	2	8	8	1614	373	373	0.751252086811 %	0.123609394314 %	2.05655526992 %	0.751252086811 %	0.123609394314 %	2.05655526992 %
std::basic_stringbuf<char,	1600	640	480	22	0	0	16	0	0	1562	640	480	0.808823529412 %	1.375 %	0.0 %	0.588235294118 %	1.0 %	0.0 %
std::num_get<char,	1598	482	400	55	5	0	21	0	0	1522	477	400	2.41935483871 %	3.44180225282 %	0.566893424036 %	0.846774193548 %	1.31414267835 %	0.0 %
TEncSampleAdaptiveOffset::createEncData	1564	444	591	12	8	34	12	0	32	1540	436	525	2.07772220085 %	0.76726342711 %	4.05797101449 %	1.69295883032 %	0.76726342711 %	3.09178743961 %
__cxa_atexit	1564	408	544	4	0	30	2	0	15	1558	408	499	1.35135135135 %	0.255754475703 %	3.1512605042 %	0.675675675676 %	0.127877237852 %	1.5756302521 %
__read_nocancel	1520	912	304	0	0	0	0	0	0	1520	912	304	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
_dl_important_hwcaps	1520	216	162	21	0	3	21	0	3	1478	216	156	1.26448893572 %	1.38157894737 %	0.793650793651 %	1.26448893572 %	1.38157894737 %	0.793650793651 %
std::string::_M_replace_safe	1510	1340	1330	10	9	153	10	2	63	1490	1329	1114	4.11483253589 %	0.662251655629 %	6.06741573034 %	1.79425837321 %	0.662251655629 %	2.43445692884 %
0x001366ab	1494	1494	0	0	0	0	0	0	0	1494	1494	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncTop::selectReferencePictureSet	1477	584	141	40	94	10	20	26	6	1417	464	125	6.53950953678 %	2.70819228165 %	14.3448275862 %	2.36148955495 %	1.35409614083 %	4.41379310345 %
__writev_nocancel	1460	876	292	3	0	0	3	0	0	1454	876	292	0.114155251142 %	0.205479452055 %	0.0 %	0.114155251142 %	0.205479452055 %	0.0 %
TEncCavlc::codeShortTermRefPicSet	1429	267	682	8	21	0	8	0	0	1413	246	682	1.21951219512 %	0.559832050385 %	2.21285563751 %	0.336417157275 %	0.559832050385 %	0.0 %
std::basic_string<char,	1425	525	600	1	1	0	1	0	0	1423	524	600	0.078431372549 %	0.0701754385965 %	0.0888888888889 %	0.0392156862745 %	0.0701754385965 %	0.0 %
__GI_memcmp	1377	461	147	7	1	0	7	1	0	1363	459	147	0.403022670025 %	0.508351488744 %	0.164473684211 %	0.403022670025 %	0.508351488744 %	0.164473684211 %
mmap	1334	679	273	13	0	5	8	0	3	1313	679	265	0.787401574803 %	0.974512743628 %	0.525210084034 %	0.481189851269 %	0.599700149925 %	0.31512605042 %
initRasterToZscan	1310	263	260	1	0	32	1	0	32	1308	263	196	1.80032733224 %	0.0763358778626 %	6.11854684512 %	1.80032733224 %	0.0763358778626 %	6.11854684512 %
0x001366b7	1306	1306	0	0	0	0	0	0	0	1306	1306	0	0 %	0 %	0 %	0 %	0 %	0 %
df::program_options_lite::OptionSpecific&	1284	362	394	13	14	6	12	0	6	1259	348	382	1.61764705882 %	1.01246105919 %	2.6455026455 %	0.882352941176 %	0.934579439252 %	0.793650793651 %
dl_main	1282	322	258	68	72	27	68	25	19	1146	225	212	8.96885069817 %	5.30421216849 %	17.0689655172 %	6.01503759398 %	5.30421216849 %	7.58620689655 %
fflush	1272	432	312	44	9	0	16	3	0	1212	420	312	2.62896825397 %	3.45911949686 %	1.20967741935 %	0.94246031746 %	1.25786163522 %	0.403225806452 %
_dl_new_object	1263	260	302	17	7	47	17	7	47	1229	246	208	3.8904109589 %	1.34600158353 %	9.60854092527 %	3.8904109589 %	1.34600158353 %	9.60854092527 %
wctype_l	1230	217	382	3	4	0	3	0	0	1224	213	382	0.382722799344 %	0.243902439024 %	0.667779632721 %	0.164024056862 %	0.243902439024 %	0.0 %
std::locale::_Impl::_Impl	1226	179	638	84	61	57	84	1	52	1058	117	529	9.88742046011 %	6.8515497553 %	14.4430844553 %	6.7058247675 %	6.8515497553 %	6.48714810282 %
ProfileTierLevel::ProfileTierLevel	1218	63	357	4	0	30	2	0	28	1212	63	299	2.0757020757 %	0.328407224959 %	7.14285714286 %	1.8315018315 %	0.164203612479 %	6.66666666667 %
TComPic::create	1208	520	608	29	93	30	29	13	0	1150	414	578	6.50684931507 %	2.40066225166 %	10.9042553191 %	1.79794520548 %	2.40066225166 %	1.1524822695 %
TEncSearch::init	1207	283	342	21	3	20	21	0	10	1165	280	312	2.40174672489 %	1.73985086993 %	3.68 %	1.69213973799 %	1.73985086993 %	1.6 %
TComSlice::checkLeadingPictureRestrictions	1180	575	72	47	46	8	34	6	0	1099	523	64	5.52818828681 %	3.98305084746 %	8.34621329212 %	2.18938149973 %	2.8813559322 %	0.927357032457 %
std::string::swap	1162	664	249	10	1	0	9	0	0	1143	663	249	0.530120481928 %	0.860585197935 %	0.109529025192 %	0.433734939759 %	0.774526678141 %	0.0 %
__libc_memalign	1155	308	292	3	2	5	3	0	1	1149	306	286	0.569800569801 %	0.25974025974 %	1.16666666667 %	0.22792022792 %	0.25974025974 %	0.166666666667 %
std::ctype<char>::_M_widen_init	1155	81	334	7	3	8	5	0	0	1143	78	326	1.14649681529 %	0.606060606061 %	2.65060240964 %	0.31847133758 %	0.4329004329 %	0.0 %
TEncTop::create	1145	485	423	11	33	19	11	0	0	1123	452	404	3.06867998052 %	0.960698689956 %	5.7268722467 %	0.535801266439 %	0.960698689956 %	0.0 %
TEncSlice::setUpLambda	1144	360	328	56	24	32	29	7	9	1059	329	287	6.1135371179 %	4.8951048951 %	8.13953488372 %	2.45633187773 %	2.53496503497 %	2.32558139535 %
df::program_options_lite::OptionSpecific&	1132	328	452	7	15	2	7	0	2	1118	313	448	1.25523012552 %	0.618374558304 %	2.17948717949 %	0.470711297071 %	0.618374558304 %	0.25641025641 %
df::program_options_lite::Option<unsigned	1095	292	288	4	28	1	4	0	0	1087	264	287	1.97014925373 %	0.365296803653 %	5.0 %	0.238805970149 %	0.365296803653 %	0.0 %
EnvVar::EnvVar	1085	310	404	20	8	0	20	0	0	1045	302	404	1.55642023346 %	1.84331797235 %	1.12044817927 %	1.11172873819 %	1.84331797235 %	0.0 %
open_verify	1061	268	195	12	9	0	12	7	0	1037	252	195	1.37795275591 %	1.13100848256 %	1.94384449244 %	1.2467191601 %	1.13100848256 %	1.51187904968 %
TComScalingList::init	1023	174	234	2	2	9	2	0	6	1019	172	219	0.908455625437 %	0.19550342131 %	2.69607843137 %	0.559049615653 %	0.19550342131 %	1.47058823529 %
__mpn_cmp	1008	448	112	18	0	0	8	0	0	982	448	112	1.14795918367 %	1.78571428571 %	0.0 %	0.510204081633 %	0.793650793651 %	0.0 %
TComReferencePictureSet::getUsed	980	980	0	9	15	0	6	7	0	965	958	0	0 %	0 %	0 %	0 %	0 %	0 %
__write_nocancel	980	588	196	0	0	0	0	0	0	980	588	196	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
TComSlice::setList1IdxToList0Idx	969	575	104	7	0	8	4	0	0	958	575	96	0.910194174757 %	0.722394220846 %	1.17820324006 %	0.242718446602 %	0.412796697626 %	0.0 %
std::istreambuf_iterator<char,	960	360	180	3	0	0	1	0	0	956	360	180	0.2 %	0.3125 %	0.0 %	0.0666666666667 %	0.104166666667 %	0.0 %
confirmPara	960	288	192	1	0	0	1	0	0	958	288	192	0.0694444444444 %	0.104166666667 %	0.0 %	0.0694444444444 %	0.104166666667 %	0.0 %
TEncCu::create	953	339	463	20	23	28	20	0	2	913	316	433	4.04558404558 %	2.09863588667 %	6.35910224439 %	1.25356125356 %	2.09863588667 %	0.249376558603 %
TComRdCost::setLambda	944	384	296	64	16	30	46	5	6	834	363	260	6.77339901478 %	6.77966101695 %	6.76470588235 %	3.50985221675 %	4.87288135593 %	1.61764705882 %
TEncTop::xGetNewPicBuffer	940	292	288	29	97	40	22	8	0	889	187	248	10.9210526316 %	3.08510638298 %	23.6206896552 %	1.97368421053 %	2.34042553191 %	1.37931034483 %
std::_List_base<AccessUnit,	921	343	270	32	46	19	30	4	1	859	293	250	6.32333767927 %	3.47448425624 %	10.603588907 %	2.2816166884 %	3.25732899023 %	0.815660685155 %
std::string::push_back	918	351	243	10	0	0	3	0	0	905	351	243	0.661375661376 %	1.08932461874 %	0.0 %	0.198412698413 %	0.326797385621 %	0.0 %
TComReferencePictureSet::setUsed	915	732	183	1	0	0	1	0	0	913	732	183	0.0546448087432 %	0.109289617486 %	0.0 %	0.0546448087432 %	0.109289617486 %	0.0 %
TComReferencePictureSet::setDeltaPOC	915	732	183	0	0	2	0	0	0	915	732	181	0.109289617486 %	0.0 %	0.218579234973 %	0.0 %	0.0 %	0.0 %
std::ostream::operator<<	901	347	347	38	3	0	3	0	0	860	344	347	2.57053291536 %	4.21753607103 %	0.432276657061 %	0.188087774295 %	0.332963374029 %	0.0 %
_dl_mcount_wrapper_check	896	384	128	2	0	0	2	0	0	892	384	128	0.142045454545 %	0.223214285714 %	0.0 %	0.142045454545 %	0.223214285714 %	0.0 %
std::basic_stringbuf<char,	888	444	0	2	1	0	2	0	0	884	443	0	0 %	0 %	0 %	0 %	0 %	0 %
std::ios_base::Init::~Init	882	216	166	5	11	0	5	9	0	872	196	166	1.26582278481 %	0.566893424036 %	2.87958115183 %	1.10759493671 %	0.566893424036 %	2.35602094241 %
TComPicYuv::TComPicYuv	882	98	637	21	0	36	6	0	27	855	98	574	3.52504638219 %	2.38095238095 %	4.89795918367 %	2.04081632653 %	0.680272108844 %	3.67346938776 %
TComSlice::xGetRefPic	878	608	66	14	137	0	10	0	0	854	471	66	9.7293814433 %	1.59453302961 %	20.3264094955 %	0.644329896907 %	1.13895216401 %	0.0 %
TComRefPicListModification::TComRefPicListModification	856	40	568	12	0	69	12	0	61	832	40	438	5.53278688525 %	1.40186915888 %	11.3486842105 %	4.98633879781 %	1.40186915888 %	10.0328947368 %
std::vector<unsigned	852	248	194	29	9	0	28	0	0	795	239	194	2.93663060278 %	3.40375586854 %	2.03619909502 %	2.16383307573 %	3.28638497653 %	0.0 %
strsep	848	270	7	2	0	0	2	0	0	844	270	7	0.177777777778 %	0.235849056604 %	0.0 %	0.177777777778 %	0.235849056604 %	0.0 %
bcmp	833	302	76	11	21	0	9	13	0	813	268	76	2.64244426094 %	1.32052821128 %	5.55555555556 %	1.8166804294 %	1.08043217287 %	3.43915343915 %
std::vector<TComTile,	832	296	160	88	10	11	51	1	0	693	285	149	8.46273291925 %	10.5769230769 %	4.60526315789 %	4.03726708075 %	6.12980769231 %	0.219298245614 %
TComOutputBitstream::~TComOutputBitstream	832	228	262	36	9	2	10	0	0	786	219	260	3.5552193646 %	4.32692307692 %	2.24489795918 %	0.756429652042 %	1.20192307692 %	0.0 %
std::vector<unsigned	825	253	187	64	14	0	19	1	0	742	238	187	6.16600790514 %	7.75757575758 %	3.18181818182 %	1.58102766798 %	2.30303030303 %	0.227272727273 %
df::program_options_lite::Option<SMultiValueInput<int>	810	206	208	4	29	0	4	0	0	802	177	208	2.69607843137 %	0.493827160494 %	7.00483091787 %	0.326797385621 %	0.493827160494 %	0.0 %
memcpy	806	295	155	6	2	18	6	0	17	794	293	120	2.07006369427 %	0.744416873449 %	4.44444444444 %	1.83121019108 %	0.744416873449 %	3.77777777778 %
TAppEncTop::encode	806	240	365	63	82	35	50	12	0	693	146	330	12.7569099929 %	7.81637717122 %	19.3388429752 %	4.39404677534 %	6.20347394541 %	1.98347107438 %
TEncTop::destroy	801	357	175	6	34	2	6	15	0	789	308	173	3.15078769692 %	0.749063670412 %	6.76691729323 %	1.57539384846 %	0.749063670412 %	2.81954887218 %
memset	795	136	367	7	4	41	5	0	41	783	132	285	4.0061633282 %	0.880503144654 %	8.94632206759 %	3.54391371341 %	0.62893081761 %	8.15109343936 %
TComScalingList::destroy	774	171	159	1	10	0	1	9	0	772	152	159	0.996376811594 %	0.129198966408 %	3.0303030303 %	0.905797101449 %	0.129198966408 %	2.72727272727 %
std::basic_istream<char,	773	315	202	47	11	0	17	0	0	709	304	202	4.49612403101 %	6.08020698577 %	2.12765957447 %	1.31782945736 %	2.19922380336 %	0.0 %
__gconv_btwoc_ascii	768	256	0	1	0	0	1	0	0	766	256	0	0 %	0 %	0 %	0 %	0 %	0 %
TComPic::destroy	760	232	256	4	46	8	4	5	0	752	181	248	4.64743589744 %	0.526315789474 %	11.0655737705 %	0.721153846154 %	0.526315789474 %	1.02459016393 %
std::istream&	759	275	286	19	2	0	4	0	0	736	273	286	1.59090909091 %	2.50329380764 %	0.356506238859 %	0.30303030303 %	0.527009222661 %	0.0 %
TEncGOP::xGetBuffer	754	385	120	24	211	33	10	54	6	720	120	81	21.2867355044 %	3.18302387268 %	48.3168316832 %	5.55996822875 %	1.32625994695 %	11.8811881188 %
TComSlice::setRefPOCList	750	348	100	24	0	19	15	0	12	711	348	69	3.58931552588 %	3.2 %	4.24107142857 %	2.25375626043 %	2.0 %	2.67857142857 %
TEncCu::destroy	718	281	212	11	22	0	11	3	0	696	256	212	2.7250206441 %	1.53203342618 %	4.46247464503 %	1.15606936416 %	1.53203342618 %	0.608519269777 %
isinf	714	153	0	0	0	0	0	0	0	714	153	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncGOP::getNalUnitType	701	262	46	22	35	0	10	4	0	669	223	46	5.64915758176 %	3.13837375178 %	11.3636363636 %	1.3875123885 %	1.42653352354 %	1.2987012987 %
TAppEncCfg::xPrintParameter	690	197	344	56	21	2	54	0	0	580	176	342	6.41754670999 %	8.11594202899 %	4.25138632163 %	4.38667749797 %	7.82608695652 %	0.0 %
isnan	672	168	0	24	0	0	16	0	0	632	168	0	0 %	0 %	0 %	0 %	0 %	0 %
operator>>	664	182	286	22	2	0	8	0	0	634	180	286	2.12014134276 %	3.31325301205 %	0.42735042735 %	0.706713780919 %	1.20481927711 %	0.0 %
_dl_sort_fini	662	212	107	6	8	0	6	8	0	650	196	107	1.42711518858 %	0.906344410876 %	2.5078369906 %	1.42711518858 %	0.906344410876 %	2.5078369906 %
TComOutputBitstream::TComOutputBitstream	640	160	320	34	0	8	6	0	0	600	160	312	3.75 %	5.3125 %	1.66666666667 %	0.535714285714 %	0.9375 %	0.0 %
