BasketballPass__QP_32_nF_5_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComDataCU::getMvField	3341724	1965720	589716	43987	306798	1654	1	103	0	3297736	1658819	588062	5.9764191577 %	1.31629661815 %	12.0704255556 %	0.00176356076484 %	2.99246736116e-05 %	0.00403062334568 %
TComDataCU::setMergeIndexSubParts	3270968	1482234	825492	197547	56647	0	24	1	0	3073397	1425586	825492	4.5565144817 %	6.03940484896 %	2.45466749519 %	0.000448133559575 %	0.000733727752763 %	4.33327006759e-05 %
TEncCu::xCheckRDCostInter	3227312	1333600	1733680	265152	395948	57068	20	0	0	2962140	937652	1676612	11.4092859394 %	8.21587748566 %	14.7693070082 %	0.000317733063557 %	0.00061971076859 %	0.0 %
TComDataCU::setIntraDirSubParts	3168800	1647776	887264	173364	67394	17	4	0	0	2995432	1580382	887247	4.22127899801 %	5.47096692754 %	2.65916908609 %	7.01281943393e-05 %	0.000126230749811 %	0.0 %
TComPatternParam::setPatternParamPel	3063760	1838256	1225504	45467	0	2010	1	0	0	3018292	1838256	1223494	0.774815912474 %	1.48402616393 %	0.0656056610178 %	1.63198161736e-05 %	3.26396323472e-05 %	0.0 %
TEncEntropy::encodeTransformSubdivFlag	3013068	1757623	1004356	39082	1710	45575	2	0	8	2973984	1755913	958773	1.4955202962 %	1.29708323875 %	1.71199708615 %	0.000173158763903 %	6.63775261627e-05 %	0.000289647386892 %
TEncSbac::codeSkipFlag	2881092	1101594	1271070	93969	18009	62064	2	0	9	2787121	1083585	1208997	3.31271570282 %	3.26157581917 %	3.37481413297 %	0.00020937401737 %	6.9418123406e-05 %	0.00037932046004 %
TEncSearch::xAddSymbolBitsInter	2875338	1183612	1444976	232704	147639	771	9	0	0	2642625	1035973	1444205	6.92440269001 %	8.09310070677 %	5.64599701437 %	0.000163519640344 %	0.000313006679563 %	0.0 %
TComPrediction::xDCPredFiltering	2848050	982854	317584	66747	0	0	11	0	0	2781292	982854	317584	1.6089476455 %	2.3436035182 %	0.0 %	0.000265156847507 %	0.000386229174347 %	0.0 %
TComDataCU::setSkipFlagSubParts	2836416	1418208	827288	58125	9511	13104	4	0	10	2778287	1408697	814174	1.58877209995 %	2.04924101401 %	1.00712715587 %	0.000275486863999 %	0.000141023037523 %	0.000445335907969 %
TEncEntropy::encodePUWise	2785424	900966	1212466	136214	73760	0	5	2	0	2649205	827204	1212466	4.28618436631 %	4.89024292172 %	3.49005787742 %	0.000142890503415 %	0.000179505884921 %	9.4632805787e-05 %
TComDataCU::isDiffMER	2660958	1403868	172294	43298	41596	0	1	0	0	2617659	1362272	172294	2.00357790197 %	1.62715833921 %	2.63906882668 %	2.36009364852e-05 %	3.75804503491e-05 %	0.0 %
TEncSearch::xSetResidualQTData	2627996	999514	709256	73767	65041	20864	8	0	16	2554221	934473	688376	3.68182189217 %	2.80696774272 %	5.02730033884 %	0.000553407769753 %	0.000304414466384 %	0.000936346026674 %
TEncSbac::codeCrossComponentPrediction	2595228	1354032	564180	80614	107	43	5	0	0	2514609	1353925	564137	1.78941118083 %	3.10623960592 %	0.00781978217215 %	0.000110780247439 %	0.000192661299893 %	0.0 %
TEncSearch::xGetBlkBits	2502684	1208920	1024560	176826	108948	46592	11	6	11	2325847	1099966	977957	7.01762016687 %	7.06545452802 %	6.9640202733 %	0.000591195744066 %	0.000439528122608 %	0.000761144044272 %
TComLoopFilter::xSetEdgefilterMultiple	2479014	1226650	356088	80	1753	2412	32	0	47	2478902	1224897	353629	0.104511550681 %	0.00322708947993 %	0.263151576572 %	0.00194497349912 %	0.00129083579197 %	0.00296953759877 %
TEncSearch::xSetIntraResultChromaQT	2400462	1083627	788450	30989	21608	446	14	0	0	2369459	1062019	788004	1.24148661955 %	1.29095982357 %	1.17804983449 %	0.00032767401304 %	0.000583221063279 %	0.0 %
TComDataCU::setCbfSubParts	2388440	1070680	700060	16532	64796	0	2	3	0	2371906	1005881	700060	1.95538543655 %	0.692167272362 %	3.65926109988 %	0.000120216004116 %	8.37366649361e-05 %	0.000169420694173 %
TEncCu::xCheckBestMode	2349075	1235868	527211	86496	126221	0	4	3	0	2262575	1109644	527211	5.17288506218 %	3.68213020019 %	7.15912332913 %	0.000170227087799 %	0.000170279790982 %	0.000170156867616 %
TEncSearch::xRestrictBipredMergeCand	2342026	444736	712148	71646	0	0	6	0	0	2270374	444736	712148	2.04766627321 %	3.05914622639 %	0.0 %	0.000171481975815 %	0.000256188445389 %	0.0 %
TComDataCU::isBipredRestriction	2307760	646520	878680	89595	0	0	2	0	0	2218163	646520	878680	2.33748852062 %	3.88233611814 %	0.0 %	5.21789948238e-05 %	8.6664124519e-05 %	0.0 %
TComTrQuant::setErrScaleCoeff	2261520	267840	253440	25	1430	62040	14	27	46753	2261481	266383	144647	2.28169469599 %	0.00110545120096 %	12.1757980356 %	1.68154376887 %	0.000619052672539 %	8.97406384285 %
TEncSampleAdaptiveOffset::deriveOffsets	2250645	620337	448860	140	10474	2901	70	4	0	2250435	609859	445959	0.407097687179 %	0.0062204390297 %	1.25093878864 %	0.0022290217426 %	0.00311021951485 %	0.000374112534921 %
TEncBinCABAC::encodeBin	2135246	787196	567438	25	3841	154	14	45	0	2135207	783310	567284	0.115190207113 %	0.00117082528196 %	0.294913607661 %	0.00169060254221 %	0.000655662157897 %	0.00332193049931 %
TComDataCU::setPartSizeSubParts	2045760	1022880	596680	67861	3567	8236	4	0	1	1977895	1019313	588443	2.17345279539 %	3.3171535273 %	0.728778186668 %	0.000136413737409 %	0.000195526356953 %	6.17451653536e-05 %
TEncBinCABACCounter::encodeBinEP	2036364	1018182	1018182	86195	0	0	10	0	0	1950159	1018182	1018182	2.11639471136 %	4.23278942272 %	0.0 %	0.00024553567044 %	0.00049107134088 %	0.0 %
TComPicYuv::extendPicBorder	2028300	578391	552243	135	8814	28568	30	791	2781	2028135	568786	520894	1.18764747855 %	0.00665582014495 %	3.30628656135 %	0.11402580744 %	0.00147907114332 %	0.315928938985 %
TComDataCU::getNumPartitions	2012936	947264	236816	59132	109292	0	2	1	0	1953802	837971	236816	5.26816256159 %	2.93759960575 %	9.23011958651 %	9.3837503472e-05 %	9.93573566174e-05 %	8.44537531248e-05 %
_int_malloc	1944738	335234	374215	837	3215	12819	242	62	10495	1943659	331957	350901	0.635637202654 %	0.0430392165937 %	2.26006379599 %	0.406866584758 %	0.0124438356221 %	1.48805622391 %
TComLoopFilter::xEdgeFilterChroma	1931061	788668	284543	150	8131	0	84	0	0	1930827	780537	284543	0.275640820805 %	0.007767750475 %	0.757632935182 %	0.0027960184697 %	0.004349940266 %	0.0 %
TComDataCU::getPartPosition	1848156	917256	405972	155638	45499	18503	13	1	2	1692505	871756	387467	6.92568291951 %	8.42125881149 %	4.83680816911 %	0.000504511594938 %	0.000703403825218 %	0.00022671829798 %
TComDataCU::setPredModeSubParts	1848096	924048	539028	48977	6076	0	3	0	0	1799116	917972	539028	1.66264392185 %	2.65013289353 %	0.415289431308 %	9.06023607351e-05 %	0.00016232922965 %	0.0 %
TComDataCU::setChromaQpAdjSubParts	1848096	924048	539028	45289	917	0	4	0	0	1802803	923131	539028	1.39545756004 %	2.45057616055 %	0.0626761699324 %	0.000120803147647 %	0.000216438972867 %	0.0 %
TEncEntropy::encodeSkipFlag	1819307	957451	427309	104992	121421	667	4	1	0	1714311	836029	426642	7.08724255766 %	5.77098862369 %	8.81654582744 %	0.000156051668083 %	0.000219863937202 %	7.22146798001e-05 %
TComDataCU::setCbfSubParts	1802875	937495	504805	60108	0	0	2	0	0	1742765	937495	504805	1.85222676743 %	3.33400818138 %	0.0 %	6.16299583227e-05 %	0.000110933924981 %	0.0 %
TEncEntropy::encodeMergeIndex	1789800	894900	568778	37208	1538	0	4	0	0	1752588	893362	568778	1.1909101583 %	2.07889149626 %	0.105077756173 %	0.000122945352635 %	0.000223488657951 %	0.0 %
TComLoopFilter::xDeblockCU	1720716	486445	285362	85	4631	8	48	29	0	1720583	481785	285354	0.189526836864 %	0.00493980412805 %	0.601057000001 %	0.00308923929689 %	0.00278953644878 %	0.00375741603795 %
TComDataCU::setTransformSkipSubParts	1676780	751660	491470	28994	31973	195	2	0	0	1647784	719687	491275	2.09465360234 %	1.72914753277 %	2.58766178919 %	6.84952618403e-05 %	0.000119276231825 %	0.0 %
TComLoopFilter::xGetBoundaryStrengthSingle	1670131	697627	363016	85	17757	0	26	282	0	1670020	679588	363016	0.653367872991 %	0.00508942112924 %	1.67417311951 %	0.0112788535412 %	0.00155676411012 %	0.0265876454189 %
TComYuv::copyToPicYuv	1665600	478860	603780	23400	20946	1007	6	1	0	1642194	457913	602773	1.65025616394 %	1.40489913545 %	2.02772851548 %	0.000254708467965 %	0.00036023054755 %	9.23668070642e-05 %
TEncEntropy::encodePartSize	1657883	872570	523542	169667	24038	1088	5	1	1	1488211	848531	522453	6.37830120874 %	10.2339549896 %	1.799712344 %	0.000229207971853 %	0.000301589436649 %	0.000143254982408 %
TComDataCU::deriveLeftBottomIdxGeneral	1626244	905064	225540	134403	75438	0	5	4	0	1491836	829622	225540	7.61162748182 %	8.26462695635 %	6.67236273709 %	0.000326459783057 %	0.000307456937581 %	0.000353793193727 %
TEncCu::xCheckDQP	1617084	924048	385020	129744	46363	42981	6	0	0	1487334	877685	342039	7.48723921382 %	8.02333088448 %	6.82500832653 %	0.000205047447979 %	0.000371038239201 %	0.0 %
TEncSearch::xSetIntraResultQT	1582308	718586	507770	104214	30016	45020	18	0	0	1478076	688570	462750	6.38203786569 %	6.58620192782 %	6.1186148231 %	0.000640874095299 %	0.00113757877733 %	0.0 %
TComDataCU::deriveLeftRightTopIdxGeneral	1581556	860040	225540	134124	109280	8138	5	5	1	1447427	750755	217401	9.43116511494 %	8.48050906828 %	10.8161535769 %	0.000412427412775 %	0.000316144354041 %	0.000552699939203 %
TComDataCU::isSkipped	1465460	1465460	0	49550	242230	0	2	139	0	1415908	1223091	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncEntropy::encodeCoeff	1430792	614282	553872	79565	10853	0	10	1	0	1351217	603428	553872	3.47902572812 %	5.56090612752 %	0.929072707879 %	0.000423248501508 %	0.000698913608687 %	8.56051513756e-05 %
_int_free	1322315	377073	250096	662	9057	683	128	5372	398	1321525	362644	249015	0.533577090143 %	0.0500637140167 %	1.55301043259 %	0.302541595622 %	0.00967999304251 %	0.920007206989 %
TComOutputBitstream::write	1301254	330663	253018	43	11	809	16	3	67	1301195	330649	252142	0.0457840721298 %	0.00330450473159 %	0.140487697903 %	0.0045624915448 %	0.00122958315594 %	0.0119928522601 %
TEncSearch::xSetIntraResultChromaQT	1291982	507463	515270	43338	21452	1571	14	0	0	1248630	486011	513699	2.86691882154 %	3.35438109819 %	2.25112517148 %	0.000604826080101 %	0.00108360642795 %	0.0 %
TComTrQuant::xsetFlatScalingList	1248480	10080	493200	10	385	61770	5	89	46764	1248465	9606	384666	3.54871671919 %	0.000800973984365 %	12.3499841043 %	2.674909805 %	0.000400486992182 %	9.30952948657 %
TEncSbac::codeIntraDirChroma	1133482	523441	410008	54920	25223	0	19	1	0	1078543	498217	410008	3.87739116594 %	4.84524677057 %	2.70212941468 %	0.000967618173998 %	0.00167625070358 %	0.000107129580727 %
TComCUMvField::copyTo	1121480	571320	380880	23400	12435	11955	6	1	5	1098074	558884	368920	2.30459858802 %	2.08652851589 %	2.56143667297 %	0.000578681378033 %	0.000535007311767 %	0.000630119722747 %
TComDataCU::setCUTransquantBypassSubParts	1100832	550416	321076	17841	0	0	1	0	0	1082990	550416	321076	0.904567403733 %	1.62068326502 %	0.0 %	5.07016088635e-05 %	9.0840382547e-05 %	0.0 %
TComCUMvField::compress	1095920	544880	383040	20	3583	9544	12	20	74	1095888	541277	373422	0.649606688276 %	0.00182495072633 %	1.41466936805 %	0.00523756818721 %	0.0010949704358 %	0.0101301836365 %
TComDataCU::setQPSubParts	1037952	518976	302736	81470	62339	4300	2	0	1	956480	456637	298435	7.96428817249 %	7.84911055617 %	8.10977568783 %	0.000161319464161 %	0.000192687137748 %	0.00012169713963 %
TEncSbac::codeMvd	1030688	403531	272207	76262	24025	0	11	19	0	954415	379487	272207	5.87702015792 %	7.39913533484 %	3.55537205248 %	0.00175806041399 %	0.00106724828464 %	0.00281174064504 %
TEncCu::xCheckRDCostIntra	1008864	437472	522288	88718	72802	22510	52	0	25	920094	364670	499753	9.3481538374 %	8.79385130206 %	9.93081603734 %	0.00391136143824 %	0.00515431217686 %	0.00260481787113 %
TEncEntropy::encodePredInfo	966326	419604	375170	76160	2	0	6	0	0	890160	419602	375170	4.32468343649 %	7.88139820309 %	0.000251643863539 %	0.000340696155812 %	0.000620908471882 %	0.0 %
TComCUMvField::copyFrom	939600	438480	375840	7800	13826	70	2	0	0	931798	424654	375770	1.23700054735 %	0.830140485313 %	1.70645446508 %	0.000114030286444 %	0.000212856534696 %	0.0 %
TComTURecurse::TComTURecurse	927180	360570	412080	74114	4663	8881	4	0	7	853062	355907	403192	5.15686862804 %	7.99348562307 %	1.752928234 %	0.000647123535883 %	0.000431415690589 %	0.000905972950236 %
TEncEntropy::encodePredMode	911905	500761	216175	85724	216	0	6	0	0	826175	500545	216175	5.27614420315 %	9.40054062649 %	0.0301282122812 %	0.000368360079345 %	0.000657963274683 %	0.0 %
TEncEntropy::encodeCrossComponentPrediction	893112	520982	297704	39462	181	57	4	0	0	853646	520801	297647	2.31919887744 %	4.41848278827 %	0.0290709747083 %	0.000233672430976 %	0.000447872159371 %	0.0 %
TEncSbac::codeMergeFlag	864484	559372	254260	62747	32601	5	2	32	0	801735	526739	254255	5.68214593032 %	7.2583182569 %	4.00746283332 %	0.00202608162964 %	0.000231351881585 %	0.00393298198694 %
_dl_lookup_symbol_x	829762	147760	54889	82	3572	87	15	3061	21	829665	141127	54781	0.36235568974 %	0.0098823518069 %	1.80558502633 %	0.299977431469 %	0.00180774728175 %	1.52085625885 %
TEncCu::xCopyYuv2Pic	801570	322710	239430	39000	43811	0	20	0	0	762550	278899	239430	6.07247875281 %	4.86545155133 %	7.79361013271 %	0.00146658747094 %	0.00249510335966 %	0.0 %
TEncSbac::codePredMode	801534	464046	210930	76587	56009	0	2	16	0	724945	408021	210930	8.98036586274 %	9.55505318552 %	8.29792466695 %	0.0012190909645 %	0.000249521542442 %	0.0023704546532 %
TEncCu::xEncodeCU	762236	350776	249906	708	4869	107	19	60	0	761509	345847	249799	0.417046366693 %	0.0928846184121 %	0.828391728069 %	0.00579638686994 %	0.00249266631332 %	0.00998864623878 %
TComYuv::copyFromPicYuv	707880	176970	239430	12866	9548	15385	4	7	7	695010	167415	224038	3.36206283132 %	1.81753969599 %	5.98775216138 %	0.00160102465578 %	0.000565067525569 %	0.00336215177714 %
TComDataCU::setDepthSubParts	666800	320064	213376	53344	2073	1862	2	0	0	613454	317991	211514	4.77229554089 %	8.0 %	0.737664967007 %	0.000166633339999 %	0.000299940011998 %	0.0 %
TEncEntropy::encodeRefFrmIdxPU	639672	380932	165648	19139	299	7922	2	0	0	620531	380633	157726	2.30642393016 %	2.9920021511 %	1.50407991511 %	0.000168598240509 %	0.000312660238372 %	0.0 %
TEncSbac::codeQtRootCbf	626198	272260	272260	27096	5314	15701	1	0	0	599101	266946	256559	4.10952936574 %	4.32706588012 %	3.8593623742 %	8.54176667652e-05 %	0.000159693898735 %	0.0 %
TEncEntropy::encodeMvdPU	615236	368368	187085	21792	0	2626	2	0	0	593442	368368	184459	2.08578025419 %	3.54205540638 %	0.472767272839 %	0.000170839565418 %	0.000325078506459 %	0.0 %
TEncEntropy::encodeMergeFlag	610224	355964	203408	0	0	0	0	0	0	610224	355964	203408	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
TEncSearch::xSetIntraResultQT	604934	267875	202203	3820	8232	3331	10	0	0	601104	259643	198872	1.43096077067 %	0.631473846734 %	2.45980454308 %	0.000930222174264 %	0.00165307289721 %	0.0 %
TComCUMvField::create	602768	3848	150552	16	143	17846	12	0	17810	602740	3705	114896	2.37793990237 %	0.00265442093807 %	11.6509067358 %	2.35377089365 %	0.00199081570355 %	11.5349740933 %
TEncSbac::codeInterDir	581727	264307	196137	32691	24297	0	3	34	0	549033	239976	196137	5.46820051604 %	5.61964632895 %	5.27686320161 %	0.0035502810959 %	0.000515705820772 %	0.00738417701175 %
do_lookup_x	559221	202670	95467	175	6371	111	45	1458	26	559001	194841	95330	0.776455109767 %	0.0312935315376 %	2.17416825151 %	0.178338570352 %	0.00804690810967 %	0.497757742246 %
TEncSbac::codeSplitFlag	552816	236312	148092	30898	18589	637	6	1	0	521912	217722	147455	5.34815731632 %	5.58920147029 %	5.00150882925 %	0.000746889737735 %	0.00108535208822 %	0.000260142974579 %
TEncSampleAdaptiveOffset::getDistortion	548574	171755	80677	118	636	0	59	0	0	548397	171119	80677	0.0941316294759 %	0.0215103158371 %	0.251949039741 %	0.00736573758499 %	0.0107551579185 %	0.0 %
TEncEntropy::encodeIPCMInfo	542064	304911	135516	32678	5073	0	2	0	0	509384	299838	135516	3.84237616426 %	6.02843944626 %	1.15183674025 %	0.000203564205677 %	0.00036896012279 %	0.0 %
TComDataCU::getAllowedChromaDir	470382	214271	129878	46539	11832	14744	3	0	0	423840	202439	115134	8.97633116481 %	9.89387349006 %	7.72223658938 %	0.000368310107289 %	0.000637779506869 %	0.0 %
TEncEntropy::encodeMVPIdxPU	445136	295468	138485	10894	10952	0	1	2	0	434241	284514	138485	2.48507261495 %	2.44734193595 %	2.52377561625 %	0.000341262375027 %	0.000224650443909 %	0.000460879403991 %
TEncSbac::codeQtRootCbfZero	426624	232704	155136	70357	1024	36882	2	0	0	356265	231680	118254	13.2925457724 %	16.4915710321 %	9.7736179868 %	0.000245560270313 %	0.000468796879688 %	0.0 %
TEncEntropy::encodeQtRootCbfZero	387840	232704	116352	0	610	0	0	0	0	387840	232094	116352	0.0827796595449 %	0.0 %	0.174757059039 %	0.0 %	0.0 %	0.0 %
malloc	387323	112479	62590	19	1192	369	15	4	6	387289	111283	62215	0.280942829912 %	0.00490546649695 %	0.89164843576 %	0.00444529794165 %	0.00387273670812 %	0.00571203354106 %
TComDataCU::getCtxSplitFlag	384028	130600	142196	13614	15731	1774	11	28	3	370403	114841	140419	4.7377988624 %	3.54505400648 %	6.4168829455 %	0.00639440702532 %	0.00286437447269 %	0.0113638029883 %
TEncBinCABAC::testAndWriteOut	374954	144892	85170	0	0	154	0	0	1	374954	144892	85015	0.0254538722943 %	0.0 %	0.0669384774539 %	0.000165284885028 %	0.0 %	0.000434665438012 %
TComLoopFilter::xDeblockCU	366360	80430	21096	20	2039	0	12	16	0	366328	78375	21096	0.440064460146 %	0.00545911125669 %	2.00835254024 %	0.00598436371253 %	0.00327546675401 %	0.0157595098792 %
TEncSearch::xTZ2PointSearch	363023	192058	87083	37426	10241	0	19	2	0	325578	181815	87083	7.42287017024 %	10.3095396159 %	3.6687552169 %	0.00327019266106 %	0.00523382815965 %	0.000716483784181 %
free	362510	112484	75011	166	1373	16	13	322	1	362331	110789	74994	0.282724702503 %	0.0457918402251 %	0.740819755193 %	0.0610903537241 %	0.00358610796944 %	0.172271260567 %
TComCUMvField::copyTo	359720	126960	169280	12675	16140	780	4	0	0	347041	110820	168500	4.51170803098 %	3.5235738908 %	5.71158520119 %	0.000609793280078 %	0.00111197598132 %	0.0 %
TEncCu::xCopyYuv2Tmp	349180	164320	133510	7800	17734	0	4	0	0	341376	146586	133510	3.94646141482 %	2.23380491437 %	5.95440351879 %	0.00061822846633 %	0.00114554098173 %	0.0 %
TEncEntropy::encodeIntraDirModeChroma	342048	199528	114016	11595	11182	9775	2	0	6	330451	188346	104235	4.96528328595 %	3.38987510525 %	6.68391039216 %	0.00122027114425 %	0.000584713256619 %	0.00191360702166 %
TEncSbac::codeRefFrmIdx	338906	158669	82735	16326	22348	0	4	16	0	322576	136305	82735	6.66436904413 %	4.81726496433 %	9.25751023181 %	0.00344643380262 %	0.00118026827498 %	0.00662789348975 %
TEncSbac::xWriteUnaryMaxSymbol	338766	156266	91819	22465	0	0	4	0	0	316297	156266	91819	3.82805857023 %	6.63142109893 %	0.0 %	0.000681604018737 %	0.00118075603809 %	0.0 %
TEncEntropy::encodeSplitFlag	335236	176440	105864	10	12741	0	7	1	0	335219	163698	105864	2.06480551867 %	0.00298297318904 %	4.51321979143 %	0.0012954626421 %	0.00208808123233 %	0.000354228066198 %
initROM	329111	79859	35725	19	2	2738	19	0	49	329073	79857	32938	0.620425235274 %	0.0057731282151 %	2.37057032115 %	0.0152913794848 %	0.0057731282151 %	0.0423934108527 %
std::basic_streambuf<char,	325109	222222	207134	14	23277	149	14	257	60	325081	198688	206925	3.1068372953 %	0.00430624805834 %	5.4560784058 %	0.0438721478134 %	0.00430624805834 %	0.0738315057901 %
TEncCu::xComputeQP	322710	135330	52050	40910	30916	0	8	1	0	281792	104413	52050	14.0810445216 %	12.6770165164 %	16.4990927527 %	0.00176439451861 %	0.00247900591863 %	0.00053367488526 %
std::basic_streambuf<char,	311991	214323	199120	170	95	22325	25	2	616	311796	214226	176179	3.11399796536 %	0.0544887512781 %	5.4227547691 %	0.0886365954725 %	0.00801305165854 %	0.14947646955 %
TComLoopFilter::xSetEdgefilterPU	304620	95214	144026	48	59	0	21	2	0	304551	95153	144026	0.0196741808554 %	0.01575733701 %	0.0246614278549 %	0.00422902952966 %	0.00689383494189 %	0.00083598060525 %
TEncSbac::codeSAOOffsetParam	302139	76647	67827	64	238	3	33	0	0	302042	76409	67824	0.0682917872968 %	0.0211823035093 %	0.16681202154 %	0.00738894747802 %	0.010922125247 %	0.0 %
TComLoopFilter::xSetEdgefilterTU	301056	124112	134360	0	152	188	0	2	0	301056	123958	134172	0.060765502352 %	0.0 %	0.131542294717 %	0.000357444131482 %	0.0 %	0.000773778204216 %
TComLoopFilter::xSetEdgefilterTU	293434	112118	136234	35	1484	154	14	20	0	293385	110614	136080	0.308793508876 %	0.0119277248035 %	0.659547738693 %	0.00627554052707 %	0.00477108992141 %	0.00805308594253 %
TComLoopFilter::xSetLoopfilterParam	290568	97346	89088	30	58	71	12	0	0	290526	97288	89017	0.0333331935715 %	0.0103246056001 %	0.0691933874722 %	0.00251571272238 %	0.00412984224003 %	0.0 %
_dl_relocate_object	290000	102611	40802	52	5688	1836	52	3933	1063	289896	92990	37903	1.74798633174 %	0.0179310344828 %	5.24638631086 %	1.16470894966 %	0.0179310344828 %	3.48364513677 %
TEncSbac::codeMVPIdx	262340	118053	104936	21253	18586	0	2	9	0	241085	99458	104936	8.20865845643 %	8.10131889914 %	8.33494028853 %	0.00226650375312 %	0.000762369444233 %	0.00403607352829 %
TEncBinCABAC::writeOut	260632	76279	57263	20	14	66	8	0	1	260604	76265	57196	0.0253695068675 %	0.00767365480831 %	0.0599062467239 %	0.00228325561808 %	0.00306946192332 %	0.000748828084048 %
strcmp	227435	72190	2	17	744	0	5	222	0	227413	71224	2	0.253982451515 %	0.00747466309055 %	1.03058510638 %	0.0757608626726 %	0.00219843032075 %	0.307513297872 %
TComSampleAdaptiveOffset::invertQuantOffsets	223222	91686	126714	28	0	1061	14	0	0	223180	91686	125653	0.246590975993 %	0.0125435664943 %	0.485805860806 %	0.00317013192278 %	0.00627178324717 %	0.0 %
TEncEntropy::encodeInterDirPU	218700	121500	60750	20836	9922	0	1	1	0	197863	111577	60750	7.67128070832 %	9.52720621856 %	5.44417009602 %	0.00049881531363 %	0.000457247370828 %	0.000548696844993 %
TEncSampleAdaptiveOffset::deriveModeNewRDO	200978	86787	86247	146	1389	661	76	2	0	200756	85396	85586	0.587146936462 %	0.0726447670889 %	1.18473825953 %	0.0208549458306 %	0.0378150842381 %	0.00115584220442 %
TComDataCU::initCtu	196275	74238	79527	2769	12423	2229	45	778	511	193461	61037	76787	4.97685978745 %	1.41077569736 %	9.52882645596 %	0.381099302937 %	0.0229270156668 %	0.838292199135 %
malloc_consolidate	195117	68175	44747	249	8561	103	40	9	33	194828	59605	44611	2.89346478855 %	0.127615738249 %	7.67255273552 %	0.0266200059083 %	0.0205005202007 %	0.0371938151999 %
__memcmp_ssse3	194730	42612	4954	470	226	0	31	0	0	194229	42386	4954	0.287251956285 %	0.241359831562 %	0.475129294034 %	0.0127942681679 %	0.0159194782519 %	0.0 %
TComDataCU::isLastSubCUOfCtu	191154	98418	30384	435	1631	0	6	5	0	190713	96782	30384	0.645713785646 %	0.227565209203 %	1.26628468502 %	0.00343797272125 %	0.00313883047177 %	0.00388192729927 %
TComDataCU::getIntraSizeIdx	187224	31248	0	8928	228	0	3	0	0	178293	31020	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncBinCABAC::encodeBinsEP	182194	70604	50800	19	0	0	11	0	0	182164	70604	50800	0.00625827574622 %	0.0104284444054 %	0.0 %	0.00362321227413 %	0.00603752044524 %	0.0 %
ContextModel::init	172498	28280	11312	26	0	1015	4	0	264	172468	28280	10033	0.490829364892 %	0.0150726385233 %	2.56364922207 %	0.126361450328 %	0.00231886746513 %	0.666801374015 %
TEncSbac::codeSaoMaxUvlc	170748	79745	48222	19	0	0	10	0	0	170719	79745	48222	0.00636057780828 %	0.0111275095462 %	0.0 %	0.00334767253067 %	0.0058565839717 %	0.0 %
__memchr_sse2_bsf	151792	34035	332	32	371	0	19	255	0	151741	33409	332	0.216481609807 %	0.0210814799199 %	1.07952396194 %	0.14718600766 %	0.0125171287024 %	0.741990863328 %
SAOOffset::reset	148506	8406	100872	15	0	4461	5	0	3362	148486	8406	93049	1.73633739875 %	0.0101006019959 %	4.08224894306 %	1.30613226577 %	0.00336686733196 %	3.07655703801 %
df::program_options_lite::Options::addOption	146684	45001	44151	168	648	0	30	0	0	146486	44353	44151	0.346003154735 %	0.114531918955 %	0.726848528356 %	0.0127207042182 %	0.0204521283848 %	0.0 %
operator	142326	39535	39535	50	267	38	6	2	6	142270	39266	39491	0.160346167049 %	0.0351306156289 %	0.385734159605 %	0.0063235108132 %	0.00421567387547 %	0.0101176173011 %
TEncSbac::xWriteEpExGolomb	129534	36894	30186	7062	0	0	5	0	0	122467	36894	30186	3.59180933199 %	5.45185047941 %	0.0 %	0.00254305390257 %	0.00385999042722 %	0.0 %
TEncCu::finishCU	127524	65386	31194	435	1753	6	6	4	0	127083	63629	31188	0.979009745475 %	0.341112261221 %	1.82128805136 %	0.00446221397208 %	0.0047049967065 %	0.00414164423276 %
write	123196	32436	13120	31	80	0	10	0	0	123155	32356	13120	0.0657769981985 %	0.0251631546479 %	0.175608042848 %	0.00592585569356 %	0.00811714666061 %	0.0 %
0x0006ce60	119412	119412	0	7	0	0	2	0	0	119403	119412	0	0 %	0 %	0 %	0 %	0 %	0 %
check_match.isra.0	117907	46876	21806	76	503	164	10	87	61	117821	46286	21581	0.398201394509 %	0.0644575809748 %	0.971142366268 %	0.0846780892764 %	0.00848126065458 %	0.21548586238 %
std::basic_filebuf<char,	116330	41446	27408	15	120	1	13	16	0	116302	41310	27407	0.073440470019 %	0.0128943522737 %	0.17573416214 %	0.0156601002246 %	0.0111751053039 %	0.023237575159 %
TComOutputBitstream::addSubstream	114880	51070	51020	10	205	0	4	3	0	114866	50862	51020	0.0990920403742 %	0.00870473537604 %	0.200803212851 %	0.0032262524773 %	0.00348189415042 %	0.0029385836027 %
