BasketballPass__QP_32_nF_2_MSizeL1_8192_AssL1_1_MSizeLL_4194304_AssLL_1_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TAppEncTop::xInitLibCfg	6421	4833	4793	65	587	600	65	0	51	6291	4246	4142	7.80208138593 %	1.01230337954 %	12.3311863702 %	0.722876550134 %	1.01230337954 %	0.529815084147 %
std::string::append	6364	2158	1701	25	21	7	6	0	0	6333	2137	1694	0.518438814438 %	0.39283469516 %	0.725576574242 %	0.0586911865402 %	0.0942803268385 %	0.0 %
std::string::_Rep::_M_clone	6335	2420	2236	8	18	98	2	0	0	6325	2402	2138	1.12819579656 %	0.126282557222 %	2.49140893471 %	0.0181967063961 %	0.0315706393054 %	0.0 %
TEncTop::xInitRPS	6333	2244	3155	22	133	18	22	0	0	6289	2111	3137	1.47459938629 %	0.347386704563 %	2.79681422486 %	0.18752130924 %	0.347386704563 %	0.0 %
std::basic_streambuf<char,	5952	2176	1600	66	218	192	3	0	0	5883	1958	1408	4.89309210526 %	1.10887096774 %	10.8580508475 %	0.0308388157895 %	0.0504032258065 %	0.0 %
TComCUMvField::copyFrom	5940	2772	2376	51	147	9	1	1	0	5888	2624	2367	1.86688311688 %	0.858585858586 %	3.0303030303 %	0.0180375180375 %	0.016835016835 %	0.019425019425 %
/build/buildd/eglibc-2.19/elf/dl-version.c:_dl_check_map_versions	5935	2206	1027	14	145	83	14	49	66	5907	2012	878	2.63961605585 %	0.235888795282 %	7.05227343025 %	1.40706806283 %	0.235888795282 %	3.55706773894 %
0x0004672a	5886	1731	1387	2	23	0	0	0	0	5884	1708	1387	0.277654375833 %	0.0339789330615 %	0.737652341244 %	0.0 %	0.0 %	0.0 %
0x00079e30	5871	2214	647	67	141	0	4	0	0	5800	2073	647	2.38204306001 %	1.14120252087 %	4.92834673191 %	0.0458085203848 %	0.068131493783 %	0.0 %
std::string::assign	5816	1851	1078	53	36	75	4	0	0	5759	1815	1003	1.87535734706 %	0.911279229711 %	3.78968931376 %	0.0457404230989 %	0.0687757909216 %	0.0 %
std::istream::operator>>	5720	1948	2301	9	183	33	4	0	0	5707	1765	2268	2.25699668974 %	0.157342657343 %	5.08354907037 %	0.0401243855953 %	0.0699300699301 %	0.0 %
copyPlane	5583	2499	1968	7	159	0	6	2	0	5570	2338	1968	1.65174129353 %	0.125380619738 %	3.559435863 %	0.0796019900498 %	0.107469102633 %	0.0447727781509 %
std::basic_stringbuf<char,	5520	1937	1637	76	72	5	4	0	0	5440	1865	1632	1.68242797449 %	1.3768115942 %	2.15444879687 %	0.0439850450847 %	0.0724637681159 %	0.0 %
df::program_options_lite::Option<GOPEntry>::setDefault	5504	4416	4224	1	531	512	1	0	0	5502	3885	3712	7.38122171946 %	0.0181686046512 %	12.0717592593 %	0.00707013574661 %	0.0181686046512 %	0.0 %
df::program_options_lite::scanFile	5486	1761	1476	24	921	0	6	0	0	5456	840	1476	10.8334288662 %	0.437477214728 %	28.4522706209 %	0.0687836753411 %	0.109369303682 %	0.0 %
df::program_options_lite::Option<bool>::~Option	5391	1426	1416	4	299	8	4	7	0	5383	1120	1408	3.77748086967 %	0.074197736969 %	10.8022519353 %	0.133608648123 %	0.074197736969 %	0.246305418719 %
std::basic_stringbuf<char,	5388	2054	1414	75	172	0	8	0	0	5305	1882	1414	2.78906955736 %	1.39198218263 %	4.95963091119 %	0.0903342366757 %	0.14847809948 %	0.0 %
df::program_options_lite::OptionSpecific&	5375	1625	2375	3	252	4	3	0	0	5369	1373	2371	2.76266666667 %	0.0558139534884 %	6.4 %	0.032 %	0.0558139534884 %	0.0 %
std::ostream&	5340	2189	1648	14	115	1	10	0	0	5316	2074	1647	1.41658494061 %	0.262172284644 %	3.02319520459 %	0.108968072355 %	0.187265917603 %	0.0 %
TEncCu::xCheckBestMode	5325	2846	1373	242	542	3	2	2	0	5081	2302	1370	8.24601844091 %	4.54460093897 %	12.917753022 %	0.0419111483655 %	0.037558685446 %	0.047404598246 %
TEncCu::xCopyYuv2Pic	5082	2046	1518	255	423	0	5	0	0	4822	1623	1518	7.84177654407 %	5.01770956316 %	11.8686868687 %	0.057830210502 %	0.0983864620228 %	0.0 %
TComDataCU::getIntraSizeIdx	5078	854	0	244	5	0	2	0	0	4832	849	0	0 %	0 %	0 %	0 %	0 %	0 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/../mempcpy.S:__GI_mempcpy	4926	2026	866	6	2	35	6	2	11	4914	2022	820	0.550012790995 %	0.121802679659 %	1.27939142462 %	0.243028907649 %	0.121802679659 %	0.449515905947 %
/build/buildd/eglibc-2.19/elf/dl-cache.c:_dl_cache_libcmp	4847	862	353	5	42	10	5	39	0	4837	781	343	0.940283734741 %	0.103156591706 %	4.27983539095 %	0.725833058397 %	0.103156591706 %	3.20987654321 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/strcmp-ssse3.S:__strcmp_ssse3	4760	2975	0	103	228	0	2	1	0	4655	2746	0	0 %	0 %	0 %	0 %	0 %	0 %
TComYuv::copyFromPicYuv	4760	1190	1610	89	141	173	2	4	4	4669	1045	1433	5.33068783069 %	1.86974789916 %	11.2142857143 %	0.132275132275 %	0.0420168067227 %	0.285714285714 %
TComSlice::initEqualRef	4738	150	1170	11	0	32	11	0	32	4716	150	1106	0.709805216243 %	0.232165470663 %	2.42424242424 %	0.709805216243 %	0.232165470663 %	2.42424242424 %
/build/buildd/eglibc-2.19/math/w_pow.c:pow	4588	1036	1480	3	0	174	3	0	0	4582	1036	1306	2.49155405405 %	0.0653879686138 %	6.91573926868 %	0.0422297297297 %	0.0653879686138 %	0.0 %
TComTrQuant::initScalingList	4516	1070	1335	4	19	81	4	1	55	4508	1050	1199	1.50267302413 %	0.088573959256 %	4.158004158 %	0.86692674469 %	0.088573959256 %	2.32848232848 %
TEncEntropy::encodePredInfo	4477	1936	1694	363	102	14	3	0	0	4111	1834	1680	5.90847415813 %	8.10810810811 %	3.1955922865 %	0.0370050573578 %	0.0670091579182 %	0.0 %
df::program_options_lite::storePair	4408	1444	988	53	334	1	4	0	0	4351	1110	987	5.67251461988 %	1.20235934664 %	13.7746710526 %	0.0584795321637 %	0.0907441016334 %	0.0 %
TComTURecurse::TComTURecurse	4392	1708	1952	323	125	244	2	0	2	4067	1583	1706	8.59413810233 %	7.35428051002 %	10.0819672131 %	0.0496770988574 %	0.0455373406193 %	0.0546448087432 %
TComYuv::create	4389	1026	1083	3	176	44	3	0	0	4383	850	1039	3.43182517698 %	0.0683526999316 %	10.4314841157 %	0.0461680517082 %	0.0683526999316 %	0.0 %
TEncSbac::codeCrossComponentPrediction	4370	2280	950	130	291	89	2	0	0	4238	1989	861	6.71052631579 %	2.97482837529 %	11.7647058824 %	0.0263157894737 %	0.045766590389 %	0.0 %
/build/buildd/eglibc-2.19/elf/dl-version.c:match_symbol	4299	1734	390	5	154	2	5	79	0	4289	1501	388	2.50661684571 %	0.116306117702 %	7.34463276836 %	1.30780009341 %	0.116306117702 %	3.71939736347 %
std::ostream::sentry::sentry	4266	1738	1106	6	139	1	4	0	0	4256	1599	1105	2.05344585091 %	0.14064697609 %	4.92264416315 %	0.056258790436 %	0.0937646507267 %	0.0 %
TEncEntropy::encodeCoeff	4114	1573	1936	242	64	0	2	0	0	3870	1509	1936	4.01416765053 %	5.88235294118 %	1.82388144771 %	0.0262363898728 %	0.0486144871172 %	0.0 %
/build/buildd/eglibc-2.19/libio/genops.c:__overflow	4108	1945	1297	8	14	0	2	2	0	4098	1929	1297	0.299319727891 %	0.194741966894 %	0.431832202344 %	0.0544217687075 %	0.0486854917235 %	0.0616903146206 %
df::program_options_lite::Option<int>::parse	4108	1217	2054	59	248	105	11	0	0	4038	969	1949	5.5834123865 %	1.43622200584 %	10.7918067869 %	0.149071689931 %	0.267770204479 %	0.0 %
std::ios_base::~ios_base	3956	1273	1555	83	244	3	4	0	0	3869	1029	1552	4.86438679245 %	2.09807886754 %	8.73408769448 %	0.0589622641509 %	0.10111223458 %	0.0 %
df::program_options_lite::Option<bool>::parse	3956	1172	1978	117	224	103	12	0	0	3827	948	1875	6.24824092316 %	2.95753286148 %	10.380952381 %	0.168871376302 %	0.303336703741 %	0.0 %
TComDataCU::TComDataCU	3924	72	3024	25	1	368	23	0	368	3876	71	2288	5.61253561254 %	0.637104994903 %	11.9186046512 %	5.5698005698 %	0.586136595311 %	11.8863049096 %
/build/buildd/eglibc-2.19/debug/printf_chk.c:__printf_chk	3800	1520	1064	3	5	0	3	0	0	3794	1515	1064	0.125313283208 %	0.0789473684211 %	0.193498452012 %	0.046992481203 %	0.0789473684211 %	0.0 %
/build/buildd/eglibc-2.19/stdlib/cxa_atexit.c:__new_exitfn	3517	732	739	5	23	28	5	1	2	3507	708	709	1.12269446672 %	0.142166619278 %	3.46702923182 %	0.160384923817 %	0.142166619278 %	0.203942895989 %
0x000614d0	3499	1474	1170	2	31	17	1	0	0	3496	1443	1153	0.813934559661 %	0.0571591883395 %	1.8154311649 %	0.0162786911932 %	0.0285795941698 %	0.0 %
0x000794c0	3475	1529	973	3	243	10	1	0	0	3471	1286	963	4.28308515978 %	0.0863309352518 %	10.1119104716 %	0.0167308014054 %	0.0287769784173 %	0.0 %
/build/buildd/eglibc-2.19/stdlib/strtod_l.c:____strtod_l_internal	3386	893	708	168	55	43	67	7	6	3151	831	659	5.33386805695 %	4.96160661548 %	6.12117426608 %	1.60417084419 %	1.97873597165 %	0.811992504685 %
0x00079dd0	3300	1375	275	2	0	0	1	0	0	3297	1375	275	0.040404040404 %	0.0606060606061 %	0.0 %	0.020202020202 %	0.030303030303 %	0.0 %
std::num_get<char,	3268	1346	1346	5	12	0	3	0	0	3260	1334	1346	0.285234899329 %	0.15299877601 %	0.445765230312 %	0.0503355704698 %	0.0917992656059 %	0.0 %
__gnu_cxx::stdio_sync_filebuf<char,	3252	1220	1017	4	4	0	2	0	0	3246	1216	1017	0.14574603753 %	0.123001230012 %	0.178810907465 %	0.0364365093824 %	0.0615006150062 %	0.0 %
std::ctype<wchar_t>::_M_initialize_ctype	3188	414	1231	9	17	66	9	0	38	3170	397	1127	1.90357955721 %	0.282308657465 %	5.04559270517 %	0.972480860749 %	0.282308657465 %	2.31003039514 %
/build/buildd/eglibc-2.19/elf/dl-load.c:_dl_map_object_from_fd	3160	1058	590	35	108	44	35	7	20	3090	943	526	3.88935108153 %	1.10759493671 %	9.22330097087 %	1.28951747088 %	1.10759493671 %	1.63834951456 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/../../i586/strlen.S:__GI_strlen	3072	503	0	30	28	0	9	11	0	3033	464	0	0 %	0 %	0 %	0 %	0 %	0 %
TComReferencePictureSet::sortDeltaPOC	3052	283	1733	8	0	0	8	0	0	3036	283	1733	0.157853196527 %	0.262123197903 %	0.0 %	0.157853196527 %	0.262123197903 %	0.0 %
TComReferencePictureSet::TComReferencePictureSet	3016	130	1716	10	0	135	9	0	130	2997	130	1451	2.98231180584 %	0.331564986737 %	7.31310942579 %	2.85890580008 %	0.298408488064 %	7.04225352113 %
/build/buildd/eglibc-2.19/elf/dl-deps.c:_dl_map_object_deps	2935	657	413	28	81	34	28	0	5	2879	576	374	3.57053682896 %	0.954003407155 %	10.7476635514 %	0.823970037453 %	0.954003407155 %	0.467289719626 %
TComDataCU::setSkipFlagSubParts	2928	1464	854	244	133	70	2	0	1	2682	1331	783	8.52077773542 %	8.33333333333 %	8.75754961173 %	0.0571864277545 %	0.068306010929 %	0.0431406384814 %
TComDataCU::setChromaQpAdjSubParts	2928	1464	854	244	6	0	2	0	0	2682	1458	854	4.76553564621 %	8.33333333333 %	0.258843830889 %	0.0381242851697 %	0.068306010929 %	0.0 %
TComDataCU::setPartSizeSubParts	2928	1464	854	244	1	0	2	0	0	2682	1463	854	4.67022493328 %	8.33333333333 %	0.0431406384814 %	0.0381242851697 %	0.068306010929 %	0.0 %
TComDataCU::setQPSubParts	2928	1464	854	122	3	122	1	0	1	2805	1461	731	4.70834921845 %	4.16666666667 %	5.39257981018 %	0.0381242851697 %	0.0341530054645 %	0.0431406384814 %
TComDataCU::setPredModeSubParts	2928	1464	854	122	2	0	1	0	0	2805	1462	854	2.36370568052 %	4.16666666667 %	0.0862812769629 %	0.0190621425848 %	0.0341530054645 %	0.0 %
df::program_options_lite::Option<GOPEntry>::~Option	2880	832	768	4	140	2	4	0	0	2872	692	766	3.25892857143 %	0.138888888889 %	8.875 %	0.0892857142857 %	0.138888888889 %	0.0 %
/build/buildd/eglibc-2.19/libio/fileops.c:new_do_write	2856	1020	884	13	10	3	4	0	0	2839	1010	881	0.546218487395 %	0.455182072829 %	0.682773109244 %	0.0840336134454 %	0.140056022409 %	0.0 %
/build/buildd/eglibc-2.19/stdio-common/_itoa.c:_itoa_word	2832	754	458	4	3	4	2	1	0	2826	750	454	0.272007912957 %	0.141242937853 %	0.577557755776 %	0.0741839762611 %	0.0706214689266 %	0.0825082508251 %
0x00061520	2807	1178	941	3	41	16	2	0	0	2802	1137	925	1.21802679659 %	0.106875667973 %	2.68994808872 %	0.0406008932197 %	0.0712504453153 %	0.0 %
df::program_options_lite::setDefaults	2772	1730	692	1	922	13	1	13	0	2770	795	679	18.0207932229 %	0.036075036075 %	38.6044591247 %	0.269541778976 %	0.036075036075 %	0.536746490504 %
std::ios_base::_M_dispose_callbacks	2679	1128	846	2	2	0	2	0	0	2675	1126	846	0.0859660434129 %	0.0746547219112 %	0.101317122594 %	0.0429830217064 %	0.0746547219112 %	0.0 %
0x00077dd0	2661	745	331	53	65	0	2	0	0	2606	680	331	3.1576130586 %	1.99173243142 %	6.04089219331 %	0.0535188654001 %	0.0751597143931 %	0.0 %
/build/buildd/eglibc-2.19/stdlib/getenv.c:getenv	2622	870	84	4	172	0	4	0	0	2614	698	84	4.92170022371 %	0.152555301297 %	18.0293501048 %	0.111856823266 %	0.152555301297 %	0.0 %
TComTrQuant::setFlatScalingList	2602	437	1589	3	101	60	3	0	0	2596	336	1529	3.54364736387 %	0.115295926211 %	7.94669299112 %	0.0648228176318 %	0.115295926211 %	0.0 %
TEncSbac::codeSplitFlag	2574	1104	684	207	145	0	3	0	0	2364	959	684	8.06969280147 %	8.04195804196 %	8.1096196868 %	0.0687757909216 %	0.11655011655 %	0.0 %
TEncCu::xCheckDQP	2541	1452	605	363	380	0	3	0	0	2175	1072	605	16.159199652 %	14.2857142857 %	18.4735051045 %	0.0652457590257 %	0.118063754427 %	0.0 %
std::ios_base::_M_call_callbacks	2538	1128	705	2	66	3	2	0	0	2534	1062	702	1.62434225578 %	0.0788022064618 %	3.7643207856 %	0.045756119881 %	0.0788022064618 %	0.0 %
df::program_options_lite::OptionSpecific&	2508	627	1140	3	102	8	3	0	0	2502	525	1132	2.6432748538 %	0.11961722488 %	6.22524052066 %	0.0701754385965 %	0.11961722488 %	0.0 %
/build/buildd/eglibc-2.19/libio/fileops.c:_IO_file_write@@GLIBC_2.1	2448	884	476	8	0	3	3	0	0	2437	884	473	0.288865546218 %	0.326797385621 %	0.220588235294 %	0.078781512605 %	0.122549019608 %	0.0 %
/build/buildd/eglibc-2.19/wcsmbs/wctob.c:wctob	2432	768	640	2	0	0	2	0	0	2428	768	640	0.0520833333333 %	0.0822368421053 %	0.0 %	0.0520833333333 %	0.0822368421053 %	0.0 %
std::string::find	2416	446	223	5	13	0	5	1	0	2406	432	223	0.583468395462 %	0.206953642384 %	1.94319880419 %	0.194489465154 %	0.206953642384 %	0.149476831091 %
std::basic_ios<char,	2340	936	468	5	11	0	2	0	0	2333	925	468	0.42735042735 %	0.213675213675 %	0.783475783476 %	0.0534188034188 %	0.0854700854701 %	0.0 %
initRasterToPelXY	2336	296	339	5	1	34	4	0	34	2327	295	271	1.34634803097 %	0.21404109589 %	5.51181102362 %	1.27903062942 %	0.171232876712 %	5.35433070866 %
/build/buildd/eglibc-2.19/elf/dl-hwcaps.c:_dl_important_hwcaps	2317	477	335	22	0	7	22	0	6	2273	477	322	0.926813678492 %	0.949503668537 %	0.862068965517 %	0.89485458613 %	0.949503668537 %	0.738916256158 %
/build/buildd/eglibc-2.19/elf/dl-load.c:_dl_map_object	2295	595	437	24	128	18	24	1	5	2247	466	414	5.10970844605 %	1.04575163399 %	14.1472868217 %	0.901713255185 %	1.04575163399 %	0.581395348837 %
TEncCu::xCopyYuv2Tmp	2244	1056	858	51	196	6	1	0	0	2192	860	852	6.08465608466 %	2.27272727273 %	10.5538140021 %	0.02405002405 %	0.0445632798574 %	0.0 %
TComCUMvField::copyTo	2244	792	1056	102	97	63	2	1	0	2140	694	993	6.4027370479 %	4.54545454545 %	8.65800865801 %	0.0733137829912 %	0.0891265597148 %	0.0541125541126 %
/build/buildd/eglibc-2.19/elf/../sysdeps/i386/dl-trampoline.S:_dl_runtime_resolve	2200	1200	1000	23	16	1	2	0	0	2175	1184	999	0.909090909091 %	1.04545454545 %	0.772727272727 %	0.0454545454545 %	0.0909090909091 %	0.0 %
TEncCu::xComputeQP	2170	910	350	280	245	0	4	0	0	1886	665	350	15.306122449 %	12.9032258065 %	19.4444444444 %	0.116618075802 %	0.184331797235 %	0.0 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/../../i586/strchr.S:index	2088	242	80	7	10	3	7	8	1	2074	224	76	0.829875518672 %	0.335249042146 %	4.03726708075 %	0.663900414938 %	0.335249042146 %	2.7950310559 %
std::num_put<char,	2074	830	830	6	9	0	3	0	0	2065	821	830	0.401713979646 %	0.289296046287 %	0.542168674699 %	0.0803427959293 %	0.144648023144 %	0.0 %
/build/buildd/eglibc-2.19/libio/libioP.h:putc	2030	609	609	0	0	0	0	0	0	2030	609	609	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
std::istreambuf_iterator<char,	1993	520	500	83	34	4	27	0	0	1883	486	496	4.01593096581 %	4.16457601606 %	3.72549019608 %	0.896116827083 %	1.35474159558 %	0.0 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/../../i586/strlen.S:strlen	1867	268	0	4	9	0	4	7	0	1859	252	0	0 %	0 %	0 %	0 %	0 %	0 %
/build/buildd/eglibc-2.19/elf/dl-load.c:open_path	1800	638	469	12	39	15	12	0	0	1776	599	454	2.27038183695 %	0.666666666667 %	4.87804878049 %	0.412796697626 %	0.666666666667 %	0.0 %
/build/buildd/eglibc-2.19/misc/sbrk.c:sbrk	1779	531	377	6	63	36	3	0	0	1770	468	341	3.90770375884 %	0.337268128162 %	10.9030837004 %	0.111648678824 %	0.168634064081 %	0.0 %
/build/buildd/eglibc-2.19/libio/iofwrite.c:fwrite	1730	643	337	19	19	2	5	2	0	1706	622	335	1.47601476015 %	1.09826589595 %	2.14285714286 %	0.258302583026 %	0.28901734104 %	0.204081632653 %
/build/buildd/eglibc-2.19/elf/dl-reloc.c:_dl_relocate_object	1718	626	304	11	76	7	11	0	0	1696	550	297	3.5498489426 %	0.640279394645 %	8.9247311828 %	0.415407854985 %	0.640279394645 %	0.0 %
df::program_options_lite::Option<unsigned	1676	497	838	46	86	42	11	0	0	1619	411	796	5.77881102624 %	2.7446300716 %	9.58801498127 %	0.365327133843 %	0.656324582339 %	0.0 %
std::num_get<char,	1654	440	386	77	19	0	21	0	0	1556	421	386	3.87096774194 %	4.6553808948 %	2.30024213075 %	0.846774193548 %	1.26964933495 %	0.0 %
0x00046700	1624	609	609	1	2	0	1	0	0	1622	607	609	0.105559465165 %	0.0615763546798 %	0.164203612479 %	0.0351864883885 %	0.0615763546798 %	0.0 %
ContextModel::buildNextStateTable	1618	389	389	2	8	8	2	8	8	1614	373	373	0.751252086811 %	0.123609394314 %	2.05655526992 %	0.751252086811 %	0.123609394314 %	2.05655526992 %
std::istream&	1612	572	650	11	88	3	4	0	0	1597	484	647	3.59915314044 %	0.682382133995 %	7.44680851064 %	0.141143260409 %	0.248138957816 %	0.0 %
TEncSearch::xGetIntraBitsQTChroma	1600	800	650	41	107	0	2	0	0	1557	693	650	4.85245901639 %	2.5625 %	7.37931034483 %	0.0655737704918 %	0.125 %	0.0 %
TEncEntropy::encodeSplitFlag	1596	840	504	0	84	0	0	0	0	1596	756	504	2.85714285714 %	0.0 %	6.25 %	0.0 %	0.0 %	0.0 %
std::ios_base::Init::Init	1590	434	562	35	49	41	34	1	19	1521	384	502	4.83372003094 %	2.20125786164 %	9.03614457831 %	2.08816705336 %	2.13836477987 %	2.00803212851 %
TComDataCU::getCtxSplitFlag	1586	490	627	93	86	46	6	2	2	1487	402	579	8.32408435072 %	5.86380832282 %	11.8173679499 %	0.369959304477 %	0.378310214376 %	0.358102059087 %
/build/buildd/eglibc-2.19/elf/get-dynamic-info.h:_dl_map_object_from_fd	1581	269	168	10	48	31	10	38	31	1561	183	106	4.41030723489 %	0.632511068944 %	18.0778032037 %	3.91476709613 %	0.632511068944 %	15.7894736842 %
TEncEntropy::encodePredMode	1573	847	121	242	0	0	2	0	0	1329	847	121	9.52380952381 %	15.3846153846 %	0.0 %	0.0787091696183 %	0.127145581691 %	0.0 %
TEncSampleAdaptiveOffset::createEncData	1564	444	591	12	26	60	12	0	32	1540	418	499	3.77068103117 %	0.76726342711 %	8.30917874396 %	1.69295883032 %	0.76726342711 %	3.09178743961 %
/build/buildd/eglibc-2.19/elf/dl-load.c:open_verify	1558	416	418	12	25	11	12	8	2	1534	383	405	2.00668896321 %	0.770218228498 %	4.31654676259 %	0.919732441472 %	0.770218228498 %	1.19904076739 %
/build/buildd/eglibc-2.19/string/../sysdeps/x86_64/cacheinfo.c:intel_check_word	1546	364	127	7	16	2	7	15	0	1532	333	125	1.22729504173 %	0.452781371281 %	3.66598778004 %	1.08001963672 %	0.452781371281 %	3.0549898167 %
/build/buildd/eglibc-2.19/string/../bits/stdlib-bsearch.h:intel_check_word	1532	322	93	1	0	0	1	0	0	1530	322	93	0.0513610683102 %	0.065274151436 %	0.0 %	0.0513610683102 %	0.065274151436 %	0.0 %
0x00047fc8	1520	1520	0	4	0	0	1	0	0	1515	1520	0	0 %	0 %	0 %	0 %	0 %	0 %
std::basic_filebuf<char,	1486	502	458	33	97	61	8	3	0	1445	402	397	7.80866721177 %	2.22072678331 %	16.4583333333 %	0.449713818479 %	0.538358008075 %	0.3125 %
/build/buildd/eglibc-2.19/stdlib/cxa_atexit.c:__cxa_atexit	1452	396	528	3	2	22	2	0	15	1447	394	491	1.13636363636 %	0.206611570248 %	2.5974025974 %	0.715488215488 %	0.137741046832 %	1.62337662338 %
std::basic_string<char,	1425	525	600	1	15	0	1	0	0	1423	510	600	0.627450980392 %	0.0701754385965 %	1.33333333333 %	0.0392156862745 %	0.0701754385965 %	0.0 %
/build/buildd/eglibc-2.19/elf/dl-profstub.c:_dl_mcount_wrapper_check	1408	512	256	2	0	0	2	0	0	1404	512	256	0.0919117647059 %	0.142045454545 %	0.0 %	0.0919117647059 %	0.142045454545 %	0.0 %
std::num_get<char,	1404	546	572	16	10	24	4	0	0	1384	536	548	1.98255352895 %	1.1396011396 %	3.04114490161 %	0.158604282316 %	0.2849002849 %	0.0 %
/build/buildd/eglibc-2.19/elf/dl-minimal.c:__libc_memalign	1390	332	313	4	23	27	4	0	2	1382	309	284	2.65356265356 %	0.287769784173 %	7.7519379845 %	0.29484029484 %	0.287769784173 %	0.31007751938 %
std::basic_stringbuf<char,	1344	512	384	66	0	1	2	0	0	1276	512	383	2.99107142857 %	4.91071428571 %	0.111607142857 %	0.0892857142857 %	0.14880952381 %	0.0 %
TEncEntropy::encodeSkipFlag	1331	847	121	242	121	0	2	0	0	1087	726	121	15.7894736842 %	18.1818181818 %	12.5 %	0.0869943453676 %	0.15026296018 %	0.0 %
TComPicSym::create	1324	340	549	11	122	53	11	2	5	1302	216	491	8.40488025305 %	0.83081570997 %	19.6850393701 %	0.81337550836 %	0.83081570997 %	0.787401574803 %
initRasterToZscan	1310	263	260	1	0	32	1	0	32	1308	263	196	1.80032733224 %	0.0763358778626 %	6.11854684512 %	1.80032733224 %	0.0763358778626 %	6.11854684512 %
/build/buildd/eglibc-2.19/elf/dl-cache.c:_dl_load_cache_lookup	1309	362	156	17	97	22	17	33	0	1275	232	134	7.44389709907 %	1.2987012987 %	22.972972973 %	2.73672687466 %	1.2987012987 %	6.37065637066 %
TComDataCU::initCtu	1305	477	552	19	108	16	19	20	13	1267	349	523	6.12682090831 %	1.45593869732 %	12.0505344995 %	2.22793487575 %	1.45593869732 %	3.20699708455 %
df::program_options_lite::OptionSpecific&	1284	362	394	12	49	3	12	0	2	1260	313	389	3.13725490196 %	0.934579439252 %	6.87830687831 %	0.686274509804 %	0.934579439252 %	0.26455026455 %
/build/buildd/eglibc-2.19/elf/dl-minimal.c:strsep	1233	221	26	3	3	2	3	0	0	1227	218	24	0.540540540541 %	0.243309002433 %	2.02429149798 %	0.202702702703 %	0.243309002433 %	0.0 %
TComPicSym::initTiles	1222	554	222	23	5	4	23	1	4	1176	548	214	1.6016016016 %	1.8821603928 %	1.15979381443 %	1.4014014014 %	1.8821603928 %	0.644329896907 %
/build/buildd/eglibc-2.19/elf/dl-object.c:_dl_new_object	1221	262	286	13	16	47	13	7	44	1195	239	195	4.29621254946 %	1.0647010647 %	11.496350365 %	3.61786319955 %	1.0647010647 %	9.30656934307 %
ProfileTierLevel::ProfileTierLevel	1218	63	357	4	0	32	2	0	29	1212	63	296	2.1978021978 %	0.328407224959 %	7.61904761905 %	1.89255189255 %	0.164203612479 %	6.90476190476 %
TEncSearch::init	1207	283	342	21	57	27	21	0	8	1165	226	307	5.73144104803 %	1.73985086993 %	13.44 %	1.58296943231 %	1.73985086993 %	1.28 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/../memcmp.S:__GI_memcmp	1153	387	123	6	1	0	6	1	0	1141	385	123	0.420926037282 %	0.520381613183 %	0.196078431373 %	0.420926037282 %	0.520381613183 %	0.196078431373 %
TEncTop::create	1145	485	423	11	148	70	11	0	0	1123	337	353	11.1544081831 %	0.960698689956 %	24.0088105727 %	0.535801266439 %	0.960698689956 %	0.0 %
df::program_options_lite::OptionSpecific&	1132	328	452	7	41	5	7	0	4	1118	287	443	2.7719665272 %	0.618374558304 %	5.89743589744 %	0.575313807531 %	0.618374558304 %	0.512820512821 %
/build/buildd/eglibc-2.19/elf/rtld.c:dl_main	1118	303	234	63	69	29	63	19	12	992	215	193	9.72809667674 %	5.63506261181 %	18.2495344507 %	5.67975830816 %	5.63506261181 %	5.77281191806 %
/build/buildd/eglibc-2.19/libio/fileops.c:_IO_do_write@@GLIBC_2.1	1116	330	194	6	0	4	2	0	0	1108	330	190	0.609756097561 %	0.537634408602 %	0.763358778626 %	0.121951219512 %	0.179211469534 %	0.0 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/../mempcpy.S:mempcpy	1097	477	229	2	25	16	2	1	12	1093	451	201	2.38491403217 %	0.182315405652 %	5.80736543909 %	0.831946755408 %	0.182315405652 %	1.84135977337 %
df::program_options_lite::Option<unsigned	1095	292	288	4	54	1	4	0	0	1087	238	287	3.5223880597 %	0.365296803653 %	9.48275862069 %	0.238805970149 %	0.365296803653 %	0.0 %
EnvVar::EnvVar	1085	310	404	20	28	1	20	0	0	1045	282	403	2.72373540856 %	1.84331797235 %	4.06162464986 %	1.11172873819 %	1.84331797235 %	0.0 %
