BasketballPass__QP_32_nF_5_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
std::num_get<char,	3556	1538	1346	5	1	0	4	0	0	3547	1537	1346	0.0931677018634 %	0.140607424072 %	0.0346740638003 %	0.0621118012422 %	0.112485939258 %	0.0 %
TEncSbac::codeTransformSubdivFlag	3488	1962	1090	137	64	19	2	0	1	3349	1898	1070	3.36391437309 %	3.92775229358 %	2.71952817824 %	0.045871559633 %	0.0573394495413 %	0.0327653997379 %
0x000ca760	3460	1437	289	6	0	0	1	0	0	3453	1437	289	0.115696104898 %	0.173410404624 %	0.0 %	0.0192826841496 %	0.028901734104 %	0.0 %
__GI_strlen	3441	574	0	11	17	0	3	12	0	3427	545	0	0 %	0 %	0 %	0 %	0 %	0 %
____strtod_l_internal	3399	840	685	162	22	28	63	6	6	3174	812	651	4.30544272949 %	4.76610767873 %	3.27868852459 %	1.52315190902 %	1.85348631951 %	0.786885245902 %
TComTU::isNonTransformedResidualRotated	3390	2373	339	174	0	0	1	0	0	3215	2373	339	2.85152409046 %	5.13274336283 %	0.0 %	0.0163880694854 %	0.0294985250737 %	0.0 %
__gnu_cxx::stdio_sync_filebuf<char,	3252	1220	1017	6	3	0	3	0	0	3243	1217	1017	0.163964292221 %	0.184501845018 %	0.134108180599 %	0.0546547640736 %	0.0922509225092 %	0.0 %
std::ctype<wchar_t>::_M_initialize_ctype	3189	414	1231	8	4	38	8	0	38	3173	410	1155	1.03434009102 %	0.250862339291 %	2.55319148936 %	0.95159288374 %	0.250862339291 %	2.31003039514 %
_IO_do_write@@GLIBC_2.1	3147	1101	834	15	2	1	5	0	0	3127	1099	833	0.354191263282 %	0.47664442326 %	0.15503875969 %	0.0983864620228 %	0.15888147442 %	0.0 %
TComReferencePictureSet::sortDeltaPOC	3052	283	1733	8	0	0	8	0	0	3036	283	1733	0.157853196527 %	0.262123197903 %	0.0 %	0.157853196527 %	0.262123197903 %	0.0 %
0x000f34a0	3047	745	400	4	17	0	2	0	0	3041	728	400	0.500954198473 %	0.131276665573 %	1.48471615721 %	0.0477099236641 %	0.0656383327863 %	0.0 %
_dl_map_object_deps	3043	704	422	34	11	2	34	0	2	2975	693	418	1.12736867354 %	1.11731843575 %	1.15452930728 %	0.863516430799 %	1.11731843575 %	0.177619893428 %
std::string::find	3016	415	411	5	3	0	5	1	0	3006	411	411	0.208224882874 %	0.165782493369 %	0.363196125908 %	0.156168662155 %	0.165782493369 %	0.121065375303 %
TComReferencePictureSet::TComReferencePictureSet	3016	130	1716	10	0	135	6	0	130	3000	130	1451	2.98231180584 %	0.331564986737 %	7.31310942579 %	2.7972027972 %	0.198938992042 %	7.04225352113 %
df::program_options_lite::Option<GOPEntry>::~Option	2880	832	768	4	72	0	4	0	0	2872	760	768	1.69642857143 %	0.138888888889 %	4.5 %	0.0892857142857 %	0.138888888889 %	0.0 %
intel_check_word	2789	312	108	6	16	1	6	15	0	2777	281	107	0.716734185104 %	0.21513087128 %	4.04761904762 %	0.654409473356 %	0.21513087128 %	3.57142857143 %
df::program_options_lite::setDefaults	2772	1730	692	1	885	0	1	10	0	2770	835	692	17.0581440123 %	0.036075036075 %	36.5400495458 %	0.211782826338 %	0.036075036075 %	0.412881915772 %
TEncEntropy::encodeIPCMInfo	2720	1530	680	164	53	0	1	0	0	2555	1477	680	4.40162271805 %	6.02941176471 %	2.39819004525 %	0.0202839756592 %	0.0367647058824 %	0.0 %
std::ios_base::_M_dispose_callbacks	2717	1144	858	167	0	0	2	0	0	2548	1144	858	3.53888535707 %	6.14648509385 %	0.0 %	0.0423818605637 %	0.0736105999264 %	0.0 %
_itoa_word	2684	680	384	6	2	0	3	1	0	2675	677	384	0.213447171825 %	0.223546944858 %	0.187969924812 %	0.106723585912 %	0.111773472429 %	0.093984962406 %
_IO_file_write@@GLIBC_2.1	2652	816	544	8	0	2	2	0	0	2642	816	542	0.24925224327 %	0.301659125189 %	0.147058823529 %	0.049850448654 %	0.0754147812971 %	0.0 %
TComTrQuant::setFlatScalingList	2602	437	1589	3	1	0	3	0	0	2596	436	1589	0.0864304235091 %	0.115295926211 %	0.0493583415597 %	0.0648228176318 %	0.115295926211 %	0.0 %
std::ios_base::_M_call_callbacks	2574	1144	715	3	64	0	2	0	0	2569	1080	715	1.51139183397 %	0.11655011655 %	3.44271113502 %	0.0451161741484 %	0.0777000777001 %	0.0 %
df::program_options_lite::OptionSpecific&	2508	627	1140	3	1	0	3	0	0	2502	626	1140	0.093567251462 %	0.11961722488 %	0.0565930956423 %	0.0701754385965 %	0.11961722488 %	0.0 %
wctob	2432	768	640	1	0	0	1	0	0	2430	768	640	0.0260416666667 %	0.0411184210526 %	0.0 %	0.0260416666667 %	0.0411184210526 %	0.0 %
TEncEntropy::encodeTransformSubdivFlag	2412	1407	804	23	15	8	1	0	0	2388	1392	796	0.995024875622 %	0.953565505804 %	1.04025327906 %	0.021630975557 %	0.0414593698176 %	0.0 %
std::basic_ios<char,	2400	960	480	10	5	0	2	0	0	2388	955	480	0.390625 %	0.416666666667 %	0.347222222222 %	0.0520833333333 %	0.0833333333333 %	0.0 %
initRasterToPelXY	2336	296	339	4	1	34	4	0	34	2328	295	271	1.31268933019 %	0.171232876712 %	5.51181102362 %	1.27903062942 %	0.171232876712 %	5.35433070866 %
std::num_put<char,	2281	968	830	9	2	0	4	0	0	2268	966	830	0.269673939691 %	0.394563787812 %	0.111234705228 %	0.0980632507968 %	0.175361683472 %	0.0 %
_dl_map_object	2262	501	385	23	0	3	23	0	3	2216	501	379	0.825921219822 %	1.01679929266 %	0.338600451467 %	0.825921219822 %	1.01679929266 %	0.338600451467 %
_dl_runtime_resolve	2211	1206	1005	8	0	0	1	0	0	2202	1206	1005	0.180913613749 %	0.361827227499 %	0.0 %	0.0226142017187 %	0.0452284034374 %	0.0 %
std::istreambuf_iterator<char,	2092	619	509	75	12	3	24	0	0	1993	607	506	2.7950310559 %	3.58508604207 %	1.32978723404 %	0.745341614907 %	1.14722753346 %	0.0 %
TComDataCU::getAllowedChromaDir	2070	942	631	146	50	68	2	0	0	1922	892	563	7.24677463629 %	7.05314009662 %	7.50158931977 %	0.0548998078507 %	0.0966183574879 %	0.0 %
fwrite	2041	727	449	24	14	1	8	2	0	2009	711	448	1.21230960522 %	1.17589416952 %	1.27551020408 %	0.310848616724 %	0.391964723175 %	0.170068027211 %
getenv	2034	672	78	4	63	0	4	0	0	2026	609	78	2.4066091954 %	0.196656833825 %	8.4 %	0.14367816092 %	0.196656833825 %	0.0 %
std::istream&	1932	700	728	78	0	0	5	0	0	1849	700	728	2.32142857143 %	4.03726708075 %	0.0 %	0.14880952381 %	0.258799171843 %	0.0 %
index	1906	220	72	7	10	1	7	10	0	1892	200	71	0.818926296633 %	0.367261280168 %	3.76712328767 %	0.773430391265 %	0.367261280168 %	3.42465753425 %
std::num_get<char,	1792	700	728	17	0	4	6	0	0	1769	700	724	0.652173913043 %	0.948660714286 %	0.280112044818 %	0.186335403727 %	0.334821428571 %	0.0 %
std::basic_filebuf<char,	1722	598	506	21	87	86	7	1	0	1694	510	420	6.86482661005 %	1.21951219512 %	15.6702898551 %	0.283085633404 %	0.406504065041 %	0.0905797101449 %
std::ios_base::Init::Init	1712	426	619	38	25	23	36	0	20	1638	401	576	3.11933260791 %	2.21962616822 %	4.59330143541 %	2.03119332608 %	2.10280373832 %	1.91387559809 %
strlen	1693	245	2	6	6	0	6	5	0	1681	234	2	0.618556701031 %	0.354400472534 %	2.42914979757 %	0.567010309278 %	0.354400472534 %	2.02429149798 %
sbrk	1680	415	369	7	45	15	3	1	1	1670	369	353	2.71915584416 %	0.416666666667 %	7.65306122449 %	0.202922077922 %	0.178571428571 %	0.255102040816 %
df::program_options_lite::Option<unsigned	1676	497	838	49	2	0	11	0	0	1616	495	838	1.69378943872 %	2.92362768496 %	0.149812734082 %	0.365327133843 %	0.656324582339 %	0.0 %
TComRdCost::setDistParam	1650	750	650	115	23	0	3	0	0	1532	727	650	4.52459016393 %	6.9696969697 %	1.64285714286 %	0.0983606557377 %	0.181818181818 %	0.0 %
_dl_load_cache_lookup	1637	457	241	17	36	0	17	35	0	1603	386	241	2.26980728051 %	1.0384850336 %	5.15759312321 %	2.22698072805 %	1.0384850336 %	5.01432664756 %
ContextModel::buildNextStateTable	1618	389	389	2	8	8	2	8	8	1614	373	373	0.751252086811 %	0.123609394314 %	2.05655526992 %	0.751252086811 %	0.123609394314 %	2.05655526992 %
TComYuv::copyToPicYuv	1600	460	580	24	19	2	3	0	0	1573	441	578	1.70454545455 %	1.5 %	2.01923076923 %	0.113636363636 %	0.1875 %	0.0 %
std::num_get<char,	1598	482	400	55	4	0	21	0	0	1522	478	400	2.37903225806 %	3.44180225282 %	0.453514739229 %	0.846774193548 %	1.31414267835 %	0.0 %
TEncEntropy::encodeIntraDirModeChroma	1584	924	528	29	31	54	1	0	1	1554	893	473	3.75494071146 %	1.83080808081 %	5.85399449036 %	0.0658761528327 %	0.0631313131313 %	0.068870523416 %
TEncSampleAdaptiveOffset::createEncData	1564	444	591	12	3	34	12	0	32	1540	441	525	1.88534051558 %	0.76726342711 %	3.57487922705 %	1.69295883032 %	0.76726342711 %	3.09178743961 %
__cxa_atexit	1564	408	544	4	0	25	2	0	15	1558	408	504	1.15262321145 %	0.255754475703 %	2.62605042017 %	0.675675675676 %	0.127877237852 %	1.5756302521 %
TComTrQuant::xITransformSkip	1542	522	276	46	0	0	9	0	0	1487	522	276	1.96581196581 %	2.9831387808 %	0.0 %	0.384615384615 %	0.583657587549 %	0.0 %
_dl_important_hwcaps	1520	216	162	21	0	3	21	0	3	1478	216	156	1.26448893572 %	1.38157894737 %	0.793650793651 %	1.26448893572 %	1.38157894737 %	0.793650793651 %
std::basic_string<char,	1463	539	616	1	0	0	1	0	0	1461	539	616	0.0381970970206 %	0.0683526999316 %	0.0 %	0.0381970970206 %	0.0683526999316 %	0.0 %
__GI_memcmp	1377	461	147	7	1	0	7	1	0	1363	459	147	0.403022670025 %	0.508351488744 %	0.164473684211 %	0.403022670025 %	0.508351488744 %	0.164473684211 %
TComPicSym::create	1324	340	549	11	111	62	11	0	5	1302	229	482	8.31450519657 %	0.83081570997 %	19.4600674916 %	0.723000451875 %	0.83081570997 %	0.562429696288 %
initRasterToZscan	1310	263	260	1	0	32	1	0	32	1308	263	196	1.80032733224 %	0.0763358778626 %	6.11854684512 %	1.80032733224 %	0.0763358778626 %	6.11854684512 %
TComDataCU::initCtu	1305	477	552	19	72	13	19	7	4	1267	398	535	4.4558697515 %	1.45593869732 %	8.26044703596 %	1.2853470437 %	1.45593869732 %	1.06899902818 %
brk	1295	403	323	8	0	0	4	0	0	1283	403	323	0.395843641762 %	0.617760617761 %	0.0 %	0.197921820881 %	0.30888030888 %	0.0 %
df::program_options_lite::OptionSpecific&	1284	362	394	13	11	6	12	0	6	1259	351	382	1.47058823529 %	1.01246105919 %	2.24867724868 %	0.882352941176 %	0.934579439252 %	0.793650793651 %
dl_main	1282	322	258	68	54	23	68	25	19	1146	243	216	7.7873254565 %	5.30421216849 %	13.275862069 %	6.01503759398 %	5.30421216849 %	7.58620689655 %
std::basic_stringbuf<char,	1280	512	384	3	0	0	2	0	0	1275	512	384	0.137867647059 %	0.234375 %	0.0 %	0.0919117647059 %	0.15625 %	0.0 %
_dl_new_object	1263	260	302	17	7	47	17	7	47	1229	246	208	3.8904109589 %	1.34600158353 %	9.60854092527 %	3.8904109589 %	1.34600158353 %	9.60854092527 %
TEncSearch::xSetIntraResultQT	1250	561	409	10	115	9	5	0	0	1235	446	400	6.03603603604 %	0.8 %	12.7835051546 %	0.225225225225 %	0.4 %	0.0 %
TComYuv::copyToPartYuv	1240	280	400	16	2	0	2	0	0	1222	278	400	0.9375 %	1.29032258065 %	0.294117647059 %	0.104166666667 %	0.161290322581 %	0.0 %
wctype_l	1230	217	382	3	4	0	3	0	0	1224	213	382	0.382722799344 %	0.243902439024 %	0.667779632721 %	0.164024056862 %	0.243902439024 %	0.0 %
std::locale::_Impl::_Impl	1226	179	638	84	47	53	84	1	52	1058	131	533	9.00636319139 %	6.8515497553 %	12.2399020808 %	6.7058247675 %	6.8515497553 %	6.48714810282 %
TComPicSym::initTiles	1222	554	222	23	4	4	23	0	3	1176	550	215	1.55155155155 %	1.8821603928 %	1.03092783505 %	1.3013013013 %	1.8821603928 %	0.386597938144 %
ProfileTierLevel::ProfileTierLevel	1218	63	357	4	0	30	2	0	28	1212	63	299	2.0757020757 %	0.328407224959 %	7.14285714286 %	1.8315018315 %	0.164203612479 %	6.66666666667 %
TEncSearch::init	1207	283	342	21	1	18	21	0	9	1165	282	315	2.18340611354 %	1.73985086993 %	3.04 %	1.63755458515 %	1.73985086993 %	1.44 %
__libc_memalign	1155	308	292	3	2	5	3	0	1	1149	306	286	0.569800569801 %	0.25974025974 %	1.16666666667 %	0.22792022792 %	0.25974025974 %	0.166666666667 %
std::ctype<char>::_M_widen_init	1155	81	334	7	3	8	5	0	0	1143	78	326	1.14649681529 %	0.606060606061 %	2.65060240964 %	0.31847133758 %	0.4329004329 %	0.0 %
TEncTop::create	1145	485	423	11	23	7	11	0	0	1123	462	416	1.99707744764 %	0.960698689956 %	3.30396475771 %	0.535801266439 %	0.960698689956 %	0.0 %
df::program_options_lite::OptionSpecific&	1132	328	452	7	11	2	7	0	2	1118	317	448	1.0460251046 %	0.618374558304 %	1.66666666667 %	0.470711297071 %	0.618374558304 %	0.25641025641 %
df::program_options_lite::Option<unsigned	1095	292	288	4	28	0	4	0	0	1087	264	288	1.91044776119 %	0.365296803653 %	4.8275862069 %	0.238805970149 %	0.365296803653 %	0.0 %
EnvVar::EnvVar	1085	310	404	20	5	0	20	0	0	1045	305	404	1.38966092273 %	1.84331797235 %	0.700280112045 %	1.11172873819 %	1.84331797235 %	0.0 %
TComReferencePictureSet::getDeltaPOC	1072	1072	0	0	0	0	0	0	0	1072	1072	0	0 %	0 %	0 %	0 %	0 %	0 %
open_verify	1061	268	195	12	7	0	12	7	0	1037	254	195	1.2467191601 %	1.13100848256 %	1.51187904968 %	1.2467191601 %	1.13100848256 %	1.51187904968 %
TComCUMvField::copyTo	1060	540	360	24	10	17	3	0	2	1033	530	341	2.60204081633 %	2.2641509434 %	3.0 %	0.255102040816 %	0.283018867925 %	0.222222222222 %
TComScalingList::init	1023	174	234	2	2	9	2	0	6	1019	172	219	0.908455625437 %	0.19550342131 %	2.69607843137 %	0.559049615653 %	0.19550342131 %	1.47058823529 %
std::istreambuf_iterator<char,	992	372	186	4	0	0	1	0	0	987	372	186	0.258064516129 %	0.403225806452 %	0.0 %	0.0645161290323 %	0.100806451613 %	0.0 %
TComDataCU::getIntraSizeIdx	983	161	0	46	2	0	2	0	0	935	159	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncSbac::codeCrossComponentPrediction	966	504	210	30	0	0	2	0	0	934	504	210	1.78571428571 %	3.10559006211 %	0.0 %	0.119047619048 %	0.207039337474 %	0.0 %
confirmPara	960	288	192	1	0	0	1	0	0	958	288	192	0.0694444444444 %	0.104166666667 %	0.0 %	0.0694444444444 %	0.104166666667 %	0.0 %
TEncCu::create	953	339	463	20	14	19	20	0	2	913	325	442	3.01994301994 %	2.09863588667 %	4.11471321696 %	1.25356125356 %	2.09863588667 %	0.249376558603 %
TComYuv::copyFromPicYuv	952	238	322	20	12	22	2	4	3	930	222	297	3.57142857143 %	2.10084033613 %	6.07142857143 %	0.595238095238 %	0.210084033613 %	1.25 %
TEncCu::xCheckBestMode	950	508	246	44	58	0	2	1	0	904	449	246	5.98591549296 %	4.63157894737 %	7.69230769231 %	0.176056338028 %	0.210526315789 %	0.132625994695 %
__printf_fp	942	262	176	70	10	2	70	6	0	802	246	174	5.94202898551 %	7.43099787686 %	2.7397260274 %	5.50724637681 %	7.43099787686 %	1.3698630137 %
TEncGOP::compressGOP	933	476	509	67	30	37	67	0	22	799	446	450	6.98644421272 %	7.18113612004 %	6.80203045685 %	4.64025026069 %	7.18113612004 %	2.23350253807 %
std::string::push_back	918	351	243	10	0	0	3	0	0	905	351	243	0.661375661376 %	1.08932461874 %	0.0 %	0.198412698413 %	0.326797385621 %	0.0 %
TComReferencePictureSet::setUsed	915	732	183	1	0	0	1	0	0	913	732	183	0.0546448087432 %	0.109289617486 %	0.0 %	0.0546448087432 %	0.109289617486 %	0.0 %
TComReferencePictureSet::setDeltaPOC	915	732	183	0	0	0	0	0	0	915	732	183	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
std::basic_stringbuf<char,	912	456	0	2	0	0	2	0	0	908	456	0	0 %	0 %	0 %	0 %	0 %	0 %
std::ostream::operator<<	901	347	347	38	3	0	3	0	0	860	344	347	2.57053291536 %	4.21753607103 %	0.432276657061 %	0.188087774295 %	0.332963374029 %	0.0 %
TComCUMvField::copyFrom	900	420	360	8	14	0	1	0	0	891	406	360	1.30952380952 %	0.888888888889 %	1.79487179487 %	0.0595238095238 %	0.111111111111 %	0.0 %
std::string::swap	896	512	192	1	1	0	1	0	0	894	511	192	0.125 %	0.111607142857 %	0.142045454545 %	0.0625 %	0.111607142857 %	0.0 %
_dl_mcount_wrapper_check	896	384	128	2	0	0	2	0	0	892	384	128	0.142045454545 %	0.223214285714 %	0.0 %	0.142045454545 %	0.223214285714 %	0.0 %
finite	888	296	0	2	0	0	2	0	0	884	296	0	0 %	0 %	0 %	0 %	0 %	0 %
strsep	848	270	7	2	0	0	2	0	0	844	270	7	0.177777777778 %	0.235849056604 %	0.0 %	0.177777777778 %	0.235849056604 %	0.0 %
SAOOffset::SAOOffset	840	252	336	1	0	0	1	0	0	838	252	336	0.0700280112045 %	0.119047619048 %	0.0 %	0.0700280112045 %	0.119047619048 %	0.0 %
bcmp	833	302	76	11	15	0	9	13	0	813	274	76	2.14698596201 %	1.32052821128 %	3.96825396825 %	1.8166804294 %	1.08043217287 %	3.43915343915 %
TComTURecurse::TComTURecurse	828	322	368	58	5	46	2	0	2	768	317	320	7.18050065876 %	7.00483091787 %	7.39130434783 %	0.263504611331 %	0.24154589372 %	0.289855072464 %
TComPicSym::xCalculateNextCtuRSAddr	820	412	168	2	0	0	2	0	0	816	412	168	0.142857142857 %	0.243902439024 %	0.0 %	0.142857142857 %	0.243902439024 %	0.0 %
TEncEntropy::encodePredInfo	814	352	308	66	0	0	3	0	0	745	352	308	4.4776119403 %	8.10810810811 %	0.0 %	0.203527815468 %	0.36855036855 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<int>	810	206	208	4	29	0	4	0	0	802	177	208	2.69607843137 %	0.493827160494 %	7.00483091787 %	0.326797385621 %	0.493827160494 %	0.0 %
memcpy	800	294	154	6	2	17	6	0	17	788	292	120	2.00320512821 %	0.75 %	4.24107142857 %	1.84294871795 %	0.75 %	3.79464285714 %
TComReferencePictureSet::getUsed	784	784	0	1	0	0	1	0	0	782	784	0	0 %	0 %	0 %	0 %	0 %	0 %
std::basic_istream<char,	773	315	202	47	10	0	17	0	0	709	305	202	4.41860465116 %	6.08020698577 %	1.93423597679 %	1.31782945736 %	2.19922380336 %	0.0 %
TEncCu::xCopyYuv2Pic	770	310	230	40	46	0	5	0	0	725	264	230	6.56488549618 %	5.19480519481 %	8.51851851852 %	0.381679389313 %	0.649350649351 %	0.0 %
__gconv_btwoc_ascii	768	256	0	1	0	0	1	0	0	766	256	0	0 %	0 %	0 %	0 %	0 %	0 %
std::istream&	759	275	286	19	1	0	4	0	0	736	274	286	1.51515151515 %	2.50329380764 %	0.17825311943 %	0.30303030303 %	0.527009222661 %	0.0 %
TEncEntropy::encodeCoeff	748	286	352	44	3	0	2	0	0	702	283	352	3.39105339105 %	5.88235294118 %	0.470219435737 %	0.1443001443 %	0.267379679144 %	0.0 %
std::__basic_file<char>::xsgetn	704	244	268	27	42	18	5	0	0	672	202	250	7.15460526316 %	3.83522727273 %	11.71875 %	0.411184210526 %	0.710227272727 %	0.0 %
TAppEncCfg::xPrintParameter	690	197	344	56	6	0	54	0	0	580	191	344	5.03655564582 %	8.11594202899 %	1.10905730129 %	4.38667749797 %	7.82608695652 %	0.0 %
__write_nocancel	680	408	136	0	0	0	0	0	0	680	408	136	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
SAOBlkParam::SAOBlkParam	672	168	364	2	0	0	2	0	0	668	168	364	0.166112956811 %	0.297619047619 %	0.0 %	0.166112956811 %	0.297619047619 %	0.0 %
operator>>	664	182	286	22	1	0	8	0	0	634	181	286	2.03180212014 %	3.31325301205 %	0.213675213675 %	0.706713780919 %	1.20481927711 %	0.0 %
memset	644	100	338	5	2	41	3	0	41	636	98	256	4.43622920518 %	0.776397515528 %	9.81735159817 %	4.06654343808 %	0.465838509317 %	9.36073059361 %
df::program_options_lite::parseGNU	630	160	230	11	5	0	10	0	0	609	155	230	1.56862745098 %	1.74603174603 %	1.28205128205 %	0.980392156863 %	1.5873015873 %	0.0 %
df::program_options_lite::Option<int>::setDefault	625	500	125	0	34	17	0	0	10	625	466	98	4.08 %	0.0 %	8.16 %	0.8 %	0.0 %	1.6 %
mmap	621	307	118	8	0	4	4	0	3	609	307	111	1.14722753346 %	1.28824476651 %	0.941176470588 %	0.669216061185 %	0.644122383253 %	0.705882352941 %
_dl_catch_error	611	156	299	4	0	6	4	0	6	603	156	287	0.93808630394 %	0.654664484452 %	1.31868131868 %	0.93808630394 %	0.654664484452 %	1.31868131868 %
df::program_options_lite::Option<GOPEntry>::parse	604	176	304	44	3	0	13	0	0	547	173	304	4.33579335793 %	7.28476821192 %	0.625 %	1.19926199262 %	2.15231788079 %	0.0 %
_dl_start	604	155	87	16	23	19	16	21	18	572	111	50	6.85579196217 %	2.64900662252 %	17.3553719008 %	6.5011820331 %	2.64900662252 %	16.1157024793 %
std::num_get<char,	598	214	258	41	7	0	8	0	0	549	207	258	4.48598130841 %	6.85618729097 %	1.48305084746 %	0.747663551402 %	1.33779264214 %	0.0 %
TComYuv::TComYuv	570	114	285	2	0	27	1	0	27	567	114	231	2.99277605779 %	0.350877192982 %	6.76691729323 %	2.88957688338 %	0.175438596491 %	6.76691729323 %
df::program_options_lite::Option<SMultiValueInput<bool>	560	144	152	3	17	0	3	0	0	554	127	152	2.33644859813 %	0.535714285714 %	5.74324324324 %	0.35046728972 %	0.535714285714 %	0.0 %
_dl_sysdep_start	560	139	72	17	20	7	17	18	7	526	101	58	5.70687418936 %	3.03571428571 %	12.7962085308 %	5.44747081712 %	3.03571428571 %	11.8483412322 %
TComDataCU::setSkipFlagSubParts	552	276	161	46	23	14	2	0	1	504	253	146	8.39231547017 %	8.33333333333 %	8.46681922197 %	0.303336703741 %	0.36231884058 %	0.228832951945 %
TComDataCU::setPartSizeSubParts	552	276	161	46	0	0	2	0	0	504	276	161	4.6511627907 %	8.33333333333 %	0.0 %	0.202224469161 %	0.36231884058 %	0.0 %
TComDataCU::setChromaQpAdjSubParts	552	276	161	46	0	0	2	0	0	504	276	161	4.6511627907 %	8.33333333333 %	0.0 %	0.202224469161 %	0.36231884058 %	0.0 %
TComDataCU::setPredModeSubParts	552	276	161	23	1	0	1	0	0	528	275	161	2.42669362993 %	4.16666666667 %	0.228832951945 %	0.10111223458 %	0.18115942029 %	0.0 %
TComDataCU::setQPSubParts	552	276	161	23	0	20	1	0	1	528	276	140	4.34782608696 %	4.16666666667 %	4.5766590389 %	0.202224469161 %	0.18115942029 %	0.228832951945 %
std::vector<bool,	552	136	160	5	0	1	5	0	1	542	136	158	0.707547169811 %	0.905797101449 %	0.337837837838 %	0.707547169811 %	0.905797101449 %	0.337837837838 %
str_to_mpn.isra.0	544	127	72	23	4	4	6	1	2	515	122	66	4.17227456258 %	4.22794117647 %	4.02010050251 %	1.21130551817 %	1.10294117647 %	1.50753768844 %
TEncBinCABACCounter::TEncBinCABACCounter	540	144	216	3	0	0	1	0	0	536	144	216	0.333333333333 %	0.555555555556 %	0.0 %	0.111111111111 %	0.185185185185 %	0.0 %
fflush	530	180	130	8	0	0	4	0	0	518	180	130	0.952380952381 %	1.50943396226 %	0.0 %	0.47619047619 %	0.754716981132 %	0.0 %
calloc	526	155	128	9	6	4	9	0	3	508	149	121	2.34857849197 %	1.71102661597 %	3.53356890459 %	1.48331273177 %	1.71102661597 %	1.06007067138 %
df::program_options_lite::Option<SMultiValueInput<int>	512	150	116	4	22	0	4	0	0	504	128	116	3.34190231362 %	0.78125 %	8.27067669173 %	0.514138817481 %	0.78125 %	0.0 %
SAOBlkParam::reset	504	112	252	1	0	0	1	0	0	502	112	252	0.115207373272 %	0.198412698413 %	0.0 %	0.115207373272 %	0.198412698413 %	0.0 %
0x001366ab	500	500	0	0	0	0	0	0	0	500	500	0	0 %	0 %	0 %	0 %	0 %	0 %
_IO_link_in	500	150	150	22	8	3	8	0	1	470	142	146	4.125 %	4.4 %	3.66666666667 %	1.125 %	1.6 %	0.333333333333 %
TEncSbac::resetEntropy	494	30	334	18	5	0	18	1	0	458	24	334	2.68065268065 %	3.64372469636 %	1.37362637363 %	2.21445221445 %	3.64372469636 %	0.274725274725 %
WeightPredAnalysis::WeightPredAnalysis	494	2	386	3	0	108	3	0	108	488	2	170	12.5850340136 %	0.607287449393 %	27.8350515464 %	12.5850340136 %	0.607287449393 %	27.8350515464 %
TComSlice::resetWpScaling	492	2	384	2	0	107	2	0	107	488	2	170	12.4145785877 %	0.406504065041 %	27.7202072539 %	12.4145785877 %	0.406504065041 %	27.7202072539 %
df::program_options_lite::Option<double>::~Option	488	128	128	2	14	0	2	0	0	484	114	128	2.15053763441 %	0.409836065574 %	5.46875 %	0.268817204301 %	0.409836065574 %	0.0 %
call_init.part.0	485	159	142	4	31	1	4	1	0	477	127	141	4.58015267176 %	0.824742268041 %	10.6312292359 %	0.636132315522 %	0.824742268041 %	0.332225913621 %
TEncSbac::codeSplitFlag	484	206	131	39	13	2	3	0	0	442	193	129	6.57734470158 %	8.05785123967 %	4.45103857567 %	0.365408038977 %	0.619834710744 %	0.0 %
__libc_csu_init	482	159	210	3	12	0	2	6	0	477	141	210	1.76263219741 %	0.622406639004 %	3.25203252033 %	0.940070505288 %	0.414937759336 %	1.62601626016 %
df::program_options_lite::Option<SMultiValueInput<unsigned	482	158	192	28	3	0	19	0	0	435	155	192	3.72596153846 %	5.80912863071 %	0.857142857143 %	2.28365384615 %	3.94190871369 %	0.0 %
TEncCu::xCheckDQP	462	264	110	66	24	0	3	0	0	393	240	110	10.7655502392 %	14.2857142857 %	6.41711229947 %	0.358851674641 %	0.649350649351 %	0.0 %
df::program_options_lite::Option<SMultiValueInput<bool>	456	144	96	7	18	0	7	0	0	442	126	96	3.59195402299 %	1.5350877193 %	7.5 %	1.00574712644 %	1.5350877193 %	0.0 %
df::program_options_lite::Option<bool>::setDefault	455	364	91	1	3	10	1	0	7	453	361	74	1.53846153846 %	0.21978021978 %	2.85714285714 %	0.879120879121 %	0.21978021978 %	1.53846153846 %
std::ostream::put	441	207	108	7	0	0	5	0	0	429	207	108	0.925925925926 %	1.5873015873 %	0.0 %	0.661375661376 %	1.13378684807 %	0.0 %
TEncCu::xComputeQP	434	182	70	56	44	0	4	0	0	374	138	70	14.5772594752 %	12.9032258065 %	17.4603174603 %	0.583090379009 %	0.921658986175 %	0.0 %
